# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-3 -14 0 ffdf14
-2 -14 0 452928
-1 -14 0 452928
-12 -13 0 2d1817
-11 -13 0 371d1e
-10 -13 0 3f2526
-9 -13 0 3f2526
-8 -13 0 452928
-7 -13 0 3f2526
-6 -13 0 3f2526
-5 -13 0 3f2526
-4 -13 0 3f2526
-3 -13 0 3f2526
-2 -13 0 452928
-1 -13 0 452928
-13 -12 0 2d1817
-12 -12 0 371d1e
-11 -12 0 371d1e
-10 -12 0 3f2526
-9 -12 0 3f2526
-8 -12 0 553f42
-7 -12 0 553f42
-6 -12 0 553f42
-5 -12 0 553f42
-4 -12 0 311c1b
-3 -12 0 3f2526
-2 -12 0 3f2526
-1 -12 0 3f2526
-13 -11 0 2d1817
-12 -11 0 371d1e
-11 -11 0 3f2526
-10 -11 0 371d1e
-9 -11 0 2d1817
-8 -11 0 553f42
-7 -11 0 594346
-6 -11 0 594346
-5 -11 0 553f42
-4 -11 0 594346
-3 -11 0 311c1b
-2 -11 0 3f2526
-1 -11 0 311c1b
-13 -10 0 2d1817
-12 -10 0 371d1e
-11 -10 0 311c1b
-10 -10 0 311c1b
-9 -10 0 553f42
-8 -10 0 553f42
-7 -10 0 1e0a0c
-6 -10 0 1e0a0c
-5 -10 0 594346
-4 -10 0 594346
-3 -10 0 6f5459
-2 -10 0 311c1b
-1 -10 0 6f5459
-13 -9 0 2d1817
-12 -9 0 311c1b
-11 -9 0 311c1b
-10 -9 0 2d1817
-9 -9 0 553f42
-8 -9 0 1e0a0c
-7 -9 0 2e1010
-6 -9 0 491b1d
-5 -9 0 1e0a0c
-4 -9 0 6f5459
-3 -9 0 e7a80f
-2 -9 0 f5b810
-1 -9 0 ffc116
-14 -8 0 2d1817
-13 -8 0 2d1817
-12 -8 0 371d1e
-11 -8 0 2d1817
-10 -8 0 553f42
-9 -8 0 553f42
-8 -8 0 1e0a0c
-7 -8 0 1e0a0c
-6 -8 0 2e1010
-5 -8 0 1e0a0c
-4 -8 0 dc9d04
-3 -8 0 e7a80f
-2 -8 0 e7a80f
-1 -8 0 f5b810
-15 -7 0 2d1817
-14 -7 0 2d1817
-13 -7 0 2d1817
-12 -7 0 371d1e
-11 -7 0 371d1e
-10 -7 0 553f42
-9 -7 0 553f42
-8 -7 0 553f42
-7 -7 0 1e0a0c
-6 -7 0 1e0a0c
-5 -7 0 553f42
-4 -7 0 6f5459
-3 -7 0 dc9d04
-2 -7 0 dc9d04
-1 -7 0 dc9d04
-16 -6 0 2d1817
-15 -6 0 2d1817
-14 -6 0 2d1817
-13 -6 0 2d1817
-12 -6 0 311c1b
-11 -6 0 371d1e
-10 -6 0 371d1e
-9 -6 0 311c1b
-8 -6 0 311c1b
-7 -6 0 452928
-6 -6 0 553f42
-5 -6 0 553f42
-4 -6 0 553f42
-3 -6 0 553f42
-2 -6 0 553f42
-1 -6 0 553f42
-16 -5 0 2d1817
-15 -5 0 452902
-14 -5 0 512d2d
-13 -5 0 5d3535
-12 -5 0 311c1b
-11 -5 0 2d1817
-10 -5 0 311c1b
-9 -5 0 371d1e
-8 -5 0 452928
-7 -5 0 452928
-6 -5 0 452928
-5 -5 0 452928
-4 -5 0 452928
-3 -5 0 512d2d
-2 -5 0 5d3535
-1 -5 0 512d2d
-16 -4 0 371d1e
-15 -4 0 3f2526
-14 -4 0 3f2526
-13 -4 0 512d2d
-12 -4 0 5d3535
-11 -4 0 311c1b
-10 -4 0 311c1b
-9 -4 0 371d1e
-8 -4 0 3f2526
-7 -4 0 452928
-6 -4 0 3f2526
-5 -4 0 371d1e
-4 -4 0 2d1817
-3 -4 0 371d1e
-2 -4 0 3f2526
-1 -4 0 482c2b
-16 -3 0 371d1e
-15 -3 0 452902
-14 -3 0 3f2526
-13 -3 0 3f2526
-12 -3 0 512d2d
-11 -3 0 2d1817
-10 -3 0 2d1817
-9 -3 0 311c1b
-8 -3 0 3f2526
-7 -3 0 3f2526
-6 -3 0 3f2526
-5 -3 0 371d1e
-4 -3 0 553f42
-3 -3 0 371d1e
-2 -3 0 3f2526
-1 -3 0 3f2526
-16 -2 0 371d1e
-15 -2 0 371d1e
-14 -2 0 452902
-13 -2 0 3f2526
-12 -2 0 371d1e
-11 -2 0 2d1817
-10 -2 0 553f42
-9 -2 0 2d1817
-8 -2 0 311c1b
-7 -2 0 3f2526
-6 -2 0 371d1e
-5 -2 0 2d1817
-4 -2 0 553f42
-3 -2 0 2d1817
-2 -2 0 371d1e
-1 -2 0 3f2526
-16 -1 0 371d1e
-15 -1 0 371d1e
-14 -1 0 371d1e
-13 -1 0 371d1e
-12 -1 0 311c1b
-11 -1 0 2d1817
-10 -1 0 553f42
-9 -1 0 2d1817
-8 -1 0 311c1b
-7 -1 0 311c1b
-6 -1 0 311c1b
-5 -1 0 2d1817
-4 -1 0 594346
-3 -1 0 553f42
-2 -1 0 2d1817
-1 -1 0 371d1e
0 0 0 371d1e
1 0 0 2d1817
2 0 0 553f42
3 0 0 553f42
4 0 0 594346
5 0 0 594346
6 0 0 311c1b
7 0 0 2d1817
0 1 0 2d1817
1 1 0 2d1817
2 1 0 594346
3 1 0 594346
4 1 0 594346
5 1 0 594346
6 1 0 2d1817
0 2 0 604a4d
1 2 0 594346
2 2 0 594346
3 2 0 604a4d
4 2 0 594346
5 2 0 553f42
0 3 0 6f5459
1 3 0 604a4d
2 3 0 604a4d
3 3 0 553f42
4 3 0 553f42
0 4 0 6f5459
1 4 0 604a4d
2 4 0 553f42
3 4 0 553f42
0 5 0 553f42
1 5 0 553f42
2 5 0 553f42
0 6 0 dc9d04
1 6 0 dc9d04
0 7 0 dc9d04
0 -16 0 5d3535
0 -15 0 452928
1 -15 0 5d3535
2 -15 0 5d3535
0 -14 0 452928
1 -14 0 452928
2 -14 0 79fe87
3 -14 0 5d3535
0 -13 0 3f2526
1 -13 0 3f2526
2 -13 0 452928
3 -13 0 512d2d
4 -13 0 512d2d
0 -12 0 452928
1 -12 0 7c6166
2 -12 0 7c6166
3 -12 0 7c6166
4 -12 0 3f2526
0 -11 0 6f5459
1 -11 0 6f5459
2 -11 0 6f5459
3 -11 0 7c6166
4 -11 0 7c6166
5 -11 0 3f2526
0 -10 0 6f5459
1 -10 0 1e0a0c
2 -10 0 1e0a0c
3 -10 0 6f5459
4 -10 0 553f42
5 -10 0 371d1e
0 -9 0 1e0a0c
1 -9 0 2e1010
2 -9 0 491b1d
3 -9 0 1e0a0c
4 -9 0 553f42
5 -9 0 371d1e
0 -8 0 ffc116
1 -8 0 1e0a0c
2 -8 0 2e1010
3 -8 0 1e0a0c
4 -8 0 553f42
5 -8 0 371d1e
6 -8 0 311c1b
0 -7 0 553f42
1 -7 0 1e0a0c
2 -7 0 1e0a0c
3 -7 0 553f42
4 -7 0 371d1e
5 -7 0 311c1b
6 -7 0 311c1b
0 -6 0 553f42
1 -6 0 553f42
2 -6 0 5d3535
3 -6 0 5d3535
4 -6 0 512d2d
5 -6 0 3f2526
6 -6 0 311c1b
0 -5 0 5d3535
1 -5 0 512d2d
2 -5 0 5d3535
3 -5 0 482c2b
4 -5 0 3f2526
5 -5 0 311c1b
6 -5 0 371d1e
0 -4 0 482c2b
1 -4 0 482c2b
2 -4 0 512d2d
3 -4 0 371d1e
4 -4 0 311c1b
5 -4 0 371d1e
6 -4 0 371d1e
7 -4 0 2d1817
0 -3 0 482c2b
1 -3 0 3f2526
2 -3 0 3f2526
3 -3 0 371d1e
4 -3 0 553f42
5 -3 0 553f42
6 -3 0 371d1e
7 -3 0 311c1b
0 -2 0 3f2526
1 -2 0 3f2526
2 -2 0 371d1e
3 -2 0 2d1817
4 -2 0 553f42
5 -2 0 553f42
6 -2 0 311c1b
7 -2 0 311c1b
0 -1 0 3f2526
1 -1 0 371d1e
2 -1 0 2d1817
3 -1 0 2d1817
4 -1 0 594346
5 -1 0 594346
6 -1 0 311c1b
7 -1 0 311c1b
