# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-15 -2 0 0e1623
-14 -2 0 87748a
-13 -2 0 87748a
-12 -2 0 938191
-11 -2 0 161e2b
-10 -2 0 161e2b
-9 -2 0 a391a1
-8 -2 0 161e2b
-7 -2 0 1d2733
-6 -2 0 161e2b
-5 -2 0 161e2b
-4 -2 0 161e2b
-3 -2 0 161e2b
-2 -2 0 0e1623
-1 -2 0 938191
-16 -1 0 091219
-15 -1 0 0e1623
-14 -1 0 5b4760
-13 -1 0 87748a
-12 -1 0 87748a
-11 -1 0 cec0cd
-10 -1 0 0e1623
-9 -1 0 0e1623
-8 -1 0 161e2b
-7 -1 0 161e2b
-6 -1 0 161e2b
-5 -1 0 161e2b
-4 -1 0 161e2b
-3 -1 0 161e2b
-2 -1 0 091219
-1 -1 0 938191
-16 0 0 091219
-15 0 0 091219
-14 0 0 0e1623
-13 0 0 5b4760
-12 0 0 87748a
-11 0 0 a391a1
-10 0 0 9e8c9c
-9 0 0 87748a
-8 0 0 0e1623
-7 0 0 0e1623
-6 0 0 0e1623
-5 0 0 161e2b
-4 0 0 0e1623
-3 0 0 0e1623
-2 0 0 5b4760
-1 0 0 87748a
-15 1 0 091219
-14 1 0 0e1623
-13 1 0 0e1623
-12 1 0 0e1623
-11 1 0 87748a
-10 1 0 87748a
-9 1 0 0e1623
-8 1 0 0e1623
-7 1 0 0e1623
-6 1 0 0e1623
-5 1 0 0e1623
-4 1 0 0e1623
-3 1 0 091219
-2 1 0 5b4760
-1 1 0 7f6c82
-15 2 0 091219
-14 2 0 091219
-13 2 0 091219
-12 2 0 cec0cd
-11 2 0 0e1623
-10 2 0 0e1623
-9 2 0 0e1623
-8 2 0 091219
-7 2 0 0e1623
-6 2 0 091219
-5 2 0 091219
-4 2 0 091219
-3 2 0 5b4760
-2 2 0 938191
-1 2 0 938191
-14 3 0 091219
-13 3 0 87748a
-12 3 0 938191
-11 3 0 091219
-10 3 0 0e1623
-9 3 0 0e1623
-8 3 0 0e1623
-7 3 0 091219
-6 3 0 cec0cd
-5 3 0 091219
-4 3 0 091219
-3 3 0 a391a1
-2 3 0 a391a1
-1 3 0 a391a1
-14 4 0 091219
-13 4 0 87748a
-12 4 0 87748a
-11 4 0 091219
-10 4 0 091219
-9 4 0 0e1623
-8 4 0 091219
-7 4 0 938191
-6 4 0 a391a1
-5 4 0 091219
-4 4 0 091219
-3 4 0 a391a1
-2 4 0 a391a1
-1 4 0 938191
-13 5 0 5b4760
-12 5 0 7f6c82
-11 5 0 091219
-10 5 0 091219
-9 5 0 091219
-8 5 0 091219
-7 5 0 87748a
-6 5 0 938191
-5 5 0 091219
-4 5 0 091219
-3 5 0 aa9ea8
-2 5 0 a391a1
-1 5 0 a391a1
-11 6 0 091219
-10 6 0 091219
-9 6 0 091219
-8 6 0 87748a
-7 6 0 87748a
-6 6 0 87748a
-5 6 0 091219
-4 6 0 091219
-3 6 0 091219
-2 6 0 aa9ea8
-1 6 0 a391a1
-9 7 0 091219
-8 7 0 091219
-7 7 0 5b4760
-6 7 0 7f6c82
-5 7 0 5b4760
-4 7 0 091219
-3 7 0 091219
-2 7 0 091219
-1 7 0 aa9ea8
0 -12 0 cec0cd
1 -12 0 cec0cd
0 -11 0 aa9ea8
1 -11 0 cec0cd
2 -11 0 cec0cd
0 -10 0 9e8c9c
1 -10 0 938191
0 -9 0 938191
0 -5 0 a391a1
1 -5 0 cec0cd
2 -5 0 cec0cd
3 -5 0 cec0cd
4 -5 0 aa9ea8
5 -5 0 cec0cd
0 -4 0 cec0cd
1 -4 0 a391a1
2 -4 0 aa9ea8
3 -4 0 aa9ea8
4 -4 0 aa9ea8
5 -4 0 938191
6 -4 0 cec0cd
0 -3 0 a391a1
1 -3 0 a391a1
2 -3 0 a391a1
3 -3 0 a391a1
4 -3 0 a391a1
5 -3 0 a391a1
6 -3 0 938191
0 -2 0 a391a1
1 -2 0 a391a1
2 -2 0 a391a1
3 -2 0 a391a1
4 -2 0 a391a1
5 -2 0 a391a1
6 -2 0 938191
7 -2 0 938191
0 -1 0 938191
1 -1 0 a391a1
2 -1 0 a391a1
3 -1 0 a391a1
4 -1 0 a391a1
5 -1 0 938191
6 -1 0 7f6c82
7 -1 0 7f6c82
0 0 0 938191
1 0 0 a391a1
2 0 0 938191
3 0 0 938191
4 0 0 938191
5 0 0 7f6c82
6 0 0 7f6c82
7 0 0 7f6c82
0 1 0 87748a
1 1 0 87748a
2 1 0 938191
3 1 0 7f6c82
4 1 0 7f6c82
5 1 0 7f6c82
6 1 0 87748a
0 2 0 7f6c82
1 2 0 7f6c82
2 2 0 7f6c82
3 2 0 7f6c82
4 2 0 87748a
5 2 0 87748a
6 2 0 938191
0 3 0 938191
1 3 0 938191
2 3 0 7f6c82
3 3 0 938191
4 3 0 938191
5 3 0 938191
0 4 0 a391a1
1 4 0 938191
2 4 0 938191
3 4 0 938191
4 4 0 a391a1
5 4 0 a391a1
0 5 0 a391a1
1 5 0 a391a1
2 5 0 a391a1
3 5 0 a391a1
4 5 0 a391a1
0 6 0 a391a1
1 6 0 a391a1
2 6 0 a391a1
3 6 0 aa9ea8
0 7 0 aa9ea8
1 7 0 aa9ea8
