# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-1 -4 0 e8d2e9
-16 -3 0 5e51bb
-15 -3 0 7567d6
-14 -3 0 7567d6
-13 -3 0 7c6ce6
-12 -3 0 3f3c5b
-11 -3 0 9188ff
-10 -3 0 fffe64
-9 -3 0 fffe64
-8 -3 0 f6f55d
-7 -3 0 e5e350
-6 -3 0 d9d842
-5 -3 0 e8d2e9
-4 -3 0 f9ebfa
-3 -3 0 f9ebfa
-2 -3 0 e8d2e9
-1 -3 0 e8d2e9
-15 -2 0 7567d6
-14 -2 0 7567d6
-13 -2 0 7c6ce6
-12 -2 0 8d7df7
-11 -2 0 9188ff
-10 -2 0 fffe64
-9 -2 0 fffe64
-8 -2 0 f6f55d
-7 -2 0 f6f55d
-6 -2 0 e8d2e9
-5 -2 0 f9ebfa
-4 -2 0 3f3c5b
-3 -2 0 f9ebfa
-2 -2 0 f9ebfa
-1 -2 0 f9ebfa
-14 -1 0 7567d6
-13 -1 0 7567d6
-12 -1 0 9188ff
-8 -1 0 fffe64
-7 -1 0 e8d2e9
-6 -1 0 f9ebfa
-5 -1 0 534a78
-4 -1 0 3f3c5b
-3 -1 0 3f3c5b
-2 -1 0 f9ebfa
-1 -1 0 f9ebfa
0 0 0 ce3770
1 0 0 ce3770
2 0 0 b2295d
4 0 0 8d7df7
5 0 0 8d7df7
0 1 0 ce3770
1 1 0 ce3770
2 1 0 ce3770
0 2 0 dc3d78
1 2 0 ce3770
0 3 0 dc3d78
1 3 0 dc3d78
0 5 0 b2295d
0 6 0 dc3d78
1 6 0 b2295d
0 7 0 dc3d78
1 7 0 b2295d
-8 0 0 3f3c5b
-7 0 0 3f3c5b
-6 0 0 f9ebfa
-5 0 0 f9ebfa
-4 0 0 534a78
-3 0 0 f9ebfa
-2 0 0 f9ebfa
-1 0 0 f9ebfa
-8 1 0 534a78
-7 1 0 e8d2e9
-6 1 0 e8d2e9
-5 1 0 e8d2e9
-4 1 0 e8d2e9
-3 1 0 f9ebfa
-2 1 0 f9ebfa
-1 1 0 e8d2e9
-8 2 0 e8d2e9
-7 2 0 e8d2e9
-6 2 0 ea4b86
-5 2 0 dc3d78
-4 2 0 dc3d78
-3 2 0 e8d2e9
-2 2 0 e8d2e9
-1 2 0 dc3d78
-7 3 0 f6669c
-6 3 0 f6669c
-5 3 0 ea4b86
-4 3 0 ea4b86
-3 3 0 dc3d78
-2 3 0 dc3d78
-1 3 0 dc3d78
-6 4 0 f6669c
-5 4 0 f6669c
-4 4 0 f6669c
-3 4 0 ea4b86
-2 4 0 ea4b86
-1 4 0 dc3d78
-3 5 0 ea4b86
-2 5 0 ea4b86
-1 5 0 dc3d78
-4 6 0 f6669c
-3 6 0 ea4b86
-1 6 0 dc3d78
-4 7 0 f6669c
-3 7 0 ea4b86
