# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
4 -3 0 6160a3
5 -3 0 e78aa7
0 -2 0 ca6b89
1 -2 0 884a33
2 -2 0 bb6e52
3 -2 0 bb6e52
4 -2 0 e28d69
5 -2 0 dc7d9b
0 -1 0 e28d69
1 -1 0 d68260
2 -1 0 c47453
3 -1 0 e28d69
4 -1 0 d5805d
5 -1 0 e28d69
-14 0 0 ab6146
-13 0 0 ab6146
-12 0 0 bb6e52
-11 0 0 ab6146
-10 0 0 aa5a73
-9 0 0 e78aa7
-8 0 0 e78aa7
-7 0 0 fc9cba
-6 0 0 aa5a73
-5 0 0 fc9cba
-4 0 0 6160a3
-3 0 0 ca6b89
-2 0 0 884a33
-1 0 0 e28d69
-14 1 0 884a33
-13 1 0 bb6e52
-12 1 0 c47453
-11 1 0 c47453
-10 1 0 bb6e52
-9 1 0 ca6b89
-8 1 0 e78aa7
-7 1 0 e78aa7
-6 1 0 fc9cba
-5 1 0 fc9cba
-4 1 0 ca6b89
-3 1 0 aa5a73
-2 1 0 ab6146
-1 1 0 c47453
-13 2 0 884a33
-12 2 0 c47453
-11 2 0 c47453
-10 2 0 c47453
-9 2 0 bb6e52
-8 2 0 ca6b89
-7 2 0 ec3333
-6 2 0 fc9cba
-5 2 0 efd356
-2 2 0 884a33
-1 2 0 bb6e52
-13 3 0 bb6e52
-12 3 0 bb6e52
-11 3 0 884a33
-10 3 0 d68260
-9 3 0 c47453
-8 3 0 bb6e52
-1 3 0 884a33
-13 4 0 c47453
-12 4 0 c47453
-11 4 0 d68260
-10 4 0 bb6e52
-9 4 0 f4a181
-13 5 0 884a33
-12 5 0 d68260
-11 5 0 e28c69
-10 5 0 e28c69
-13 6 0 ab6146
-12 6 0 d68260
-11 6 0 e28c69
-10 6 0 f4a181
-13 7 0 884a33
-12 7 0 d68260
-11 7 0 f4a181
0 0 0 c47453
1 0 0 bb6e52
2 0 0 bb6e52
3 0 0 c47453
4 0 0 d5805d
5 0 0 d5805d
0 1 0 884a33
1 1 0 d68260
2 1 0 d68260
3 1 0 bb6e52
4 1 0 c47453
5 1 0 f4a181
0 2 0 d68260
1 2 0 d68260
2 2 0 d68260
3 2 0 d68260
4 2 0 f4a181
0 3 0 bb6e52
1 3 0 c47453
2 3 0 d68260
3 3 0 d68260
4 3 0 f4a181
0 4 0 884a33
1 4 0 c47453
2 4 0 c47453
3 4 0 d68260
4 4 0 f4a181
1 5 0 bb6e52
2 5 0 c47453
3 5 0 d68260
4 5 0 e28d69
2 6 0 884a33
3 6 0 c47453
4 6 0 d68260
3 7 0 ab6146
4 7 0 c47453
