# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-10 -8 0 101415
-9 -8 0 384043
-8 -8 0 384043
-7 -8 0 384043
-6 -8 0 101415
-5 -8 0 182120
-4 -8 0 101415
-3 -8 0 3c4648
-2 -8 0 3c4648
-1 -8 0 384043
-13 -7 0 1c2628
-12 -7 0 101415
-11 -7 0 ffebbe
-10 -7 0 ffebbe
-9 -7 0 ffebbe
-8 -7 0 ffebbe
-7 -7 0 ffe6af
-6 -7 0 101415
-5 -7 0 101415
-4 -7 0 182120
-3 -7 0 384043
-2 -7 0 384043
-1 -7 0 384043
-13 -6 0 ffebbe
-12 -6 0 ffe6af
-11 -6 0 e9d9b7
-10 -6 0 e1cda8
-9 -6 0 e9d9b7
-8 -6 0 e9d9b7
-7 -6 0 e9d9b7
-6 -6 0 e9d9b7
-5 -6 0 ffe6af
-4 -6 0 384043
-3 -6 0 384043
-2 -6 0 384043
-1 -6 0 384043
-14 -5 0 ffebbe
-13 -5 0 e9d9b7
-12 -5 0 101415
-11 -5 0 182120
-10 -5 0 182120
-9 -5 0 182120
-8 -5 0 e1cda8
-7 -5 0 e1cda8
-6 -5 0 e1cda8
-5 -5 0 e9d9b7
-4 -5 0 ffe6af
-3 -5 0 384043
-2 -5 0 384043
-1 -5 0 384043
-14 -4 0 e9d9b7
-13 -4 0 d6c9b6
-12 -4 0 d6c9b6
-11 -4 0 101415
-10 -4 0 101415
-9 -4 0 d6c5b4
-8 -4 0 d6c9b6
-7 -4 0 d6c9b6
-6 -4 0 d6c9b6
-5 -4 0 e1cda8
-4 -4 0 e9d9b7
-3 -4 0 384043
-2 -4 0 384043
-1 -4 0 384043
-14 -3 0 d6c9b6
-13 -3 0 d6c5b4
-12 -3 0 d0b7a3
-11 -3 0 d0b7a3
-10 -3 0 d0b7a3
-9 -3 0 d0b7a3
-8 -3 0 d0b7a3
-7 -3 0 d0b7a3
-6 -3 0 d0b7a3
-5 -3 0 d6c9b6
-4 -3 0 d6c9b6
-3 -3 0 e1cda8
-2 -3 0 384043
-1 -3 0 384043
-14 -2 0 d6c5b4
-13 -2 0 d0b7a3
-12 -2 0 ccb19e
-11 -2 0 ccb19e
-10 -2 0 ccb19e
-9 -2 0 d0b7a3
-8 -2 0 d0b7a3
-7 -2 0 d0b7a3
-6 -2 0 d0b7a3
-5 -2 0 d0b7a3
-4 -2 0 d0b7a3
-3 -2 0 d6c5b4
-2 -2 0 384043
-1 -2 0 30383b
-14 -1 0 a68d79
-13 -1 0 d0b7a3
-12 -1 0 ccb19e
-11 -1 0 ccb19e
-10 -1 0 ccb19e
-9 -1 0 ccb19e
-8 -1 0 d0b7a3
-7 -1 0 d0b7a3
-6 -1 0 d0b7a3
-5 -1 0 d0b7a3
-4 -1 0 d0b7a3
-3 -1 0 d0b7a3
-2 -1 0 30383b
-1 -1 0 30383b
0 0 0 293335
1 0 0 30383b
2 0 0 1c2628
3 0 0 141c1f
0 1 0 30383b
1 1 0 293335
2 1 0 1c2628
3 1 0 141c1f
0 2 0 242e30
1 2 0 242e30
2 2 0 293335
3 2 0 1c2628
4 2 0 141c1f
0 3 0 242e30
1 3 0 293335
2 3 0 293335
3 3 0 242e30
4 3 0 1c2628
0 4 0 141c1f
1 4 0 242e30
2 4 0 242e30
3 4 0 242e30
4 4 0 384043
5 4 0 141c1f
0 5 0 141c1f
1 5 0 293335
2 5 0 242e30
3 5 0 384043
4 5 0 384043
5 5 0 384043
6 5 0 384043
0 6 0 1c2628
1 6 0 141c1f
2 6 0 242e30
3 6 0 242e30
4 6 0 242e30
5 6 0 242e30
6 6 0 384043
0 7 0 1c2628
2 7 0 141c1f
3 7 0 141c1f
4 7 0 242e30
5 7 0 141c1f
-13 0 0 a68d79
-12 0 0 b39c8c
-11 0 0 b39c8c
-10 0 0 ccb19e
-9 0 0 ccb19e
-8 0 0 ccb19e
-7 0 0 ccb19e
-6 0 0 b39c8c
-5 0 0 b39c8c
-4 0 0 a68d79
-3 0 0 1c2628
-2 0 0 1c2628
-1 0 0 30383b
-13 1 0 141c1f
-12 1 0 a68d79
-11 1 0 a68d79
-10 1 0 b39c8c
-9 1 0 b39c8c
-8 1 0 b39c8c
-7 1 0 b39c8c
-6 1 0 a68d79
-5 1 0 a68d79
-4 1 0 141c1f
-3 1 0 1c2628
-2 1 0 30383b
-1 1 0 30383b
-13 2 0 1c2628
-12 2 0 141c1f
-11 2 0 141c1f
-10 2 0 a68d79
-9 2 0 a68d79
-8 2 0 a68d79
-7 2 0 141c1f
-6 2 0 141c1f
-5 2 0 1c2628
-4 2 0 1c2628
-3 2 0 293335
-2 2 0 30383b
-1 2 0 30383b
-14 3 0 1c2628
-13 3 0 293335
-12 3 0 1c2628
-11 3 0 1c2628
-10 3 0 141c1f
-9 3 0 141c1f
-8 3 0 1c2628
-7 3 0 1c2628
-6 3 0 1c2628
-5 3 0 1c2628
-4 3 0 293335
-3 3 0 293335
-2 3 0 293335
-1 3 0 242e30
-15 4 0 141c1f
-14 4 0 242e30
-13 4 0 384043
-12 4 0 293335
-11 4 0 293335
-10 4 0 1c2628
-9 4 0 1c2628
-8 4 0 1c2628
-7 4 0 1c2628
-6 4 0 1c2628
-5 4 0 1c2628
-4 4 0 293335
-3 4 0 242e30
-2 4 0 242e30
-1 4 0 1c2628
-15 5 0 1c2628
-14 5 0 384043
-13 5 0 242e30
-12 5 0 242e30
-11 5 0 141c1f
-10 5 0 1c2628
-9 5 0 293335
-8 5 0 293335
-7 5 0 293335
-6 5 0 1c2628
-5 5 0 1c2628
-4 5 0 1c2628
-3 5 0 242e30
-2 5 0 384043
-1 5 0 1c2628
-15 6 0 1c2628
-14 6 0 1c2628
-13 6 0 384043
-12 6 0 1c2628
-11 6 0 141c1f
-10 6 0 141c1f
-9 6 0 293335
-8 6 0 384043
-7 6 0 293335
-6 6 0 141c1f
-5 6 0 1c2628
-4 6 0 293335
-3 6 0 384043
-2 6 0 384043
-1 6 0 242e30
-14 7 0 141c1f
-13 7 0 1c2628
-12 7 0 141c1f
-10 7 0 141c1f
-9 7 0 384043
-8 7 0 293335
-7 7 0 141c1f
-5 7 0 141c1f
-4 7 0 293335
-3 7 0 384043
-2 7 0 384043
-1 7 0 242e30
