# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-6 -2 0 64483a
-5 -2 0 64483a
-4 -2 0 64483a
-3 -2 0 6d5143
-2 -2 0 5a4031
-1 -2 0 4c3428
-16 -1 0 372519
-15 -1 0 372519
-14 -1 0 372519
-13 -1 0 402c21
-12 -1 0 402c21
-11 -1 0 402c21
-10 -1 0 4c3428
-9 -1 0 4c3428
-8 -1 0 5a4031
-7 -1 0 5a4031
-6 -1 0 5a4031
-5 -1 0 64483a
-4 -1 0 64483a
-3 -1 0 64483a
-2 -1 0 64483a
-1 -1 0 6d5143
0 0 0 5a4031
1 0 0 5a4031
2 0 0 4c3428
3 0 0 402c21
4 0 0 251d1b
5 0 0 402c21
6 0 0 4c3428
0 1 0 64483a
1 1 0 5a4031
2 1 0 5a4031
3 1 0 4c3428
4 1 0 251d1b
5 1 0 4c3428
6 1 0 4c3428
0 2 0 5a4031
1 2 0 5a4031
2 2 0 5a4031
3 2 0 26211e
4 2 0 251d1b
5 2 0 251d1b
0 3 0 5a4031
1 3 0 5a4031
2 3 0 26211e
3 3 0 251d1b
4 3 0 b4ada3
5 3 0 251d1b
0 4 0 4c3428
1 4 0 5a4031
2 4 0 251d1b
3 4 0 b4ada3
4 4 0 b4ada3
5 4 0 b4ada3
0 5 0 433022
1 5 0 433022
2 5 0 5a4031
3 5 0 b4ada3
4 5 0 bfb8b0
5 5 0 bfb8b0
3 6 0 bfb8b0
4 6 0 cfcac4
5 6 0 cfcac4
0 -15 0 372519
1 -15 0 6d5143
2 -15 0 6d5143
0 -14 0 5a4031
1 -14 0 5a4031
2 -14 0 362e2c
0 -13 0 5a4031
1 -13 0 2e2624
2 -13 0 362e2c
0 -12 0 26211e
1 -12 0 26211e
2 -12 0 2e2624
0 -11 0 251d1b
1 -11 0 26211e
0 -10 0 251d1b
1 -10 0 251d1b
0 -9 0 402c21
0 -8 0 251d1b
1 -8 0 443a39
0 -7 0 26211e
1 -7 0 26211e
2 -7 0 443a39
0 -6 0 6d5143
1 -6 0 26211e
2 -6 0 251d1b
3 -6 0 402c21
0 -5 0 6d5143
1 -5 0 6d5143
2 -5 0 64483a
3 -5 0 402c21
4 -5 0 402c21
0 -4 0 64483a
1 -4 0 6d5143
2 -4 0 6d5143
3 -4 0 64483a
4 -4 0 402c21
5 -4 0 402c21
0 -3 0 5a4031
1 -3 0 5a4031
2 -3 0 64483a
3 -3 0 2e2624
4 -3 0 443a39
5 -3 0 26211e
6 -3 0 251d1b
0 -2 0 4c3428
1 -2 0 5a4031
2 -2 0 251d1b
3 -2 0 26211e
4 -2 0 26211e
5 -2 0 251d1b
6 -2 0 251d1b
0 -1 0 5a4031
1 -1 0 4c3428
2 -1 0 402c21
3 -1 0 251d1b
4 -1 0 251d1b
5 -1 0 251d1b
6 -1 0 402c21
