# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-10 -10 0 e7e7ff
-9 -10 0 f2f2ff
-8 -10 0 d4d3f4
-7 -10 0 d4d3f4
-6 -10 0 4076fd
-5 -10 0 75d7ff
-4 -10 0 75d7ff
-3 -10 0 75d7ff
-2 -10 0 4076fd
-1 -10 0 5dc0ea
-16 -9 0 699eef
-15 -9 0 d4d3f4
-14 -9 0 e7e7ff
-13 -9 0 e7e7ff
-12 -9 0 e7e7ff
-11 -9 0 e7e7ff
-10 -9 0 e7e7ff
-9 -9 0 f2f2ff
-8 -9 0 d4d3f4
-7 -9 0 d4d3f4
-6 -9 0 699eef
-5 -9 0 75d7ff
-4 -9 0 5dc0ea
-3 -9 0 5dc0ea
-2 -9 0 75d7ff
-1 -9 0 75d7ff
-16 -8 0 4076fd
-15 -8 0 d4d3f4
-14 -8 0 e7e7ff
-13 -8 0 e7e7ff
-12 -8 0 e7e7ff
-11 -8 0 e7e7ff
-10 -8 0 e7e7ff
-9 -8 0 e7e7ff
-8 -8 0 d4d3f4
-7 -8 0 d4d3f4
-6 -8 0 75d7ff
-5 -8 0 5dc0ea
-4 -8 0 5dc0ea
-3 -8 0 5dc0ea
-2 -8 0 5dc0ea
-1 -8 0 75d7ff
-16 -7 0 4076fd
-15 -7 0 4076fd
-14 -7 0 d4d3f4
-13 -7 0 e7e7ff
-12 -7 0 e7e7ff
-11 -7 0 e7e7ff
-10 -7 0 e7e7ff
-9 -7 0 d4d3f4
-8 -7 0 d4d3f4
-7 -7 0 699eef
-6 -7 0 5dc0ea
-5 -7 0 5dc0ea
-4 -7 0 75d7ff
-3 -7 0 75d7ff
-2 -7 0 75d7ff
-1 -7 0 5dc0ea
-16 -6 0 4076fd
-15 -6 0 4076fd
-14 -6 0 d4d3f4
-13 -6 0 d4d3f4
-12 -6 0 e7e7ff
-11 -6 0 e7e7ff
-10 -6 0 e7e7ff
-9 -6 0 d4d3f4
-8 -6 0 d4d3f4
-7 -6 0 75d7ff
-6 -6 0 5dc0ea
-5 -6 0 4076fd
-4 -6 0 4076fd
-3 -6 0 4076fd
-2 -6 0 75d7ff
-1 -6 0 75d7ff
-15 -5 0 699eef
-14 -5 0 4076fd
-13 -5 0 d4d3f4
-12 -5 0 d4d3f4
-11 -5 0 d4d3f4
-10 -5 0 d4d3f4
-9 -5 0 699eef
-8 -5 0 75d7ff
-7 -5 0 5dc0ea
-6 -5 0 4076fd
-5 -5 0 e7e7ff
-4 -5 0 e7e7ff
-3 -5 0 e7e7ff
-2 -5 0 4076fd
-1 -5 0 75d7ff
-15 -4 0 699eef
-14 -4 0 4076fd
-13 -4 0 4076fd
-12 -4 0 4076fd
-11 -4 0 699eef
-10 -4 0 699eef
-9 -4 0 699eef
-8 -4 0 75d7ff
-7 -4 0 4076fd
-6 -4 0 e7e7ff
-5 -4 0 e7e7ff
-4 -4 0 3565dc
-3 -4 0 3565dc
-2 -4 0 e7e7ff
-1 -4 0 4076fd
-15 -3 0 4076fd
-14 -3 0 4076fd
-13 -3 0 75d7ff
-12 -3 0 75d7ff
-11 -3 0 75d7ff
-10 -3 0 75d7ff
-9 -3 0 75d7ff
-8 -3 0 75d7ff
-7 -3 0 4076fd
-6 -3 0 e7e7ff
-5 -3 0 3565dc
-4 -3 0 3565dc
-3 -3 0 3565dc
-2 -3 0 3565dc
-1 -3 0 e7e7ff
-15 -2 0 4076fd
-14 -2 0 75d7ff
-13 -2 0 75d7ff
-12 -2 0 75d7ff
-11 -2 0 75d7ff
-10 -2 0 e7e7ff
-9 -2 0 e7e7ff
-8 -2 0 75d7ff
-7 -2 0 4076fd
-6 -2 0 e7e7ff
-5 -2 0 3565dc
-4 -2 0 4076fd
-3 -2 0 4076fd
-2 -2 0 3565dc
-1 -2 0 e7e7ff
-15 -1 0 4076fd
-14 -1 0 75d7ff
-13 -1 0 75d7ff
-12 -1 0 75d7ff
-11 -1 0 75d7ff
-10 -1 0 e7e7ff
-9 -1 0 e7e7ff
-8 -1 0 e7e7ff
-7 -1 0 75d7ff
-6 -1 0 4076fd
-5 -1 0 e7e7ff
-4 -1 0 3565dc
-3 -1 0 3565dc
-2 -1 0 e7e7ff
-1 -1 0 4076fd
0 -14 0 4076fd
0 -13 0 72bffd
1 -13 0 4076fd
0 -12 0 75d7ff
1 -12 0 72bffd
2 -12 0 4076fd
0 -11 0 5dc0ea
1 -11 0 75d7ff
2 -11 0 72bffd
3 -11 0 4076fd
0 -10 0 5dc0ea
1 -10 0 5dc0ea
2 -10 0 75d7ff
3 -10 0 4076fd
0 -9 0 5dc0ea
1 -9 0 5dc0ea
2 -9 0 75d7ff
3 -9 0 75d7ff
4 -9 0 4076fd
0 -8 0 5dc0ea
1 -8 0 5dc0ea
2 -8 0 75d7ff
3 -8 0 75d7ff
4 -8 0 4076fd
0 -7 0 5dc0ea
1 -7 0 5dc0ea
2 -7 0 72bffd
3 -7 0 75d7ff
4 -7 0 72bffd
0 -6 0 5dc0ea
1 -6 0 5dc0ea
2 -6 0 72bffd
3 -6 0 75d7ff
4 -6 0 72bffd
0 -5 0 75d7ff
1 -5 0 5dc0ea
2 -5 0 72bffd
3 -5 0 72bffd
4 -5 0 75d7ff
5 -5 0 4076fd
6 -5 0 4076fd
0 -4 0 75d7ff
1 -4 0 5dc0ea
2 -4 0 5dc0ea
3 -4 0 beebfc
4 -4 0 beebfc
5 -4 0 beebfc
6 -4 0 4076fd
7 -4 0 4076fd
0 -3 0 5dc0ea
1 -3 0 5dc0ea
2 -3 0 5dc0ea
3 -3 0 4076fd
4 -3 0 4076fd
5 -3 0 4076fd
6 -3 0 beebfc
7 -3 0 699eef
0 -2 0 5dc0ea
1 -2 0 5dc0ea
2 -2 0 5dc0ea
3 -2 0 699eef
4 -2 0 4076fd
5 -2 0 4076fd
6 -2 0 4076fd
7 -2 0 75d7ff
0 -1 0 5dc0ea
1 -1 0 8adcfe
2 -1 0 5dc0ea
3 -1 0 5dc0ea
4 -1 0 699eef
5 -1 0 4076fd
6 -1 0 75d7ff
7 -1 0 75d7ff
