# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-1 -2 0 474642
-10 -1 0 3b3633
-9 -1 0 474642
-8 -1 0 565551
-7 -1 0 565551
-6 -1 0 3b3633
-5 -1 0 565551
-4 -1 0 565551
-3 -1 0 3b3633
-2 -1 0 565551
-1 -1 0 565551
3 -13 0 1f1e1c
0 -12 0 1f1e1c
2 -12 0 1f1e1c
3 -12 0 474642
4 -12 0 1f1e1c
6 -12 0 1f1e1c
0 -11 0 474642
1 -11 0 1f1e1c
2 -11 0 1f1e1c
3 -11 0 1f1e1c
4 -11 0 1f1e1c
5 -11 0 1f1e1c
6 -11 0 474642
0 -10 0 2f2e2a
1 -10 0 2f2e2a
2 -10 0 1f1e1c
3 -10 0 474642
4 -10 0 474642
5 -10 0 2f2e2a
6 -10 0 2f2e2a
0 -9 0 474642
1 -9 0 2f2e2a
2 -9 0 2f2e2a
3 -9 0 474642
4 -9 0 474642
5 -9 0 474642
6 -9 0 2f2e2a
0 -8 0 2f2e2a
1 -8 0 2f2e2a
2 -8 0 2f2e2a
3 -8 0 565551
4 -8 0 565551
5 -8 0 565551
6 -8 0 2f2e2a
0 -7 0 474642
1 -7 0 2f2e2a
2 -7 0 565551
3 -7 0 141311
4 -7 0 565551
5 -7 0 565551
6 -7 0 141311
7 -7 0 2f2e2a
0 -6 0 2f2e2a
1 -6 0 474642
2 -6 0 474642
3 -6 0 474642
4 -6 0 474642
5 -6 0 474642
6 -6 0 474642
7 -6 0 2f2e2a
0 -5 0 2f2e2a
1 -5 0 474642
2 -5 0 474642
3 -5 0 565551
4 -5 0 565551
5 -5 0 565551
6 -5 0 141311
7 -5 0 141311
0 -4 0 2f2e2a
1 -4 0 2f2e2a
2 -4 0 474642
3 -4 0 474642
4 -4 0 565551
5 -4 0 565551
6 -4 0 474642
7 -4 0 141311
0 -3 0 3b3633
1 -3 0 2f2e2a
2 -3 0 2f2e2a
3 -3 0 474642
4 -3 0 474642
5 -3 0 a65659
6 -3 0 2f2e2a
0 -2 0 474642
1 -2 0 2f2e2a
2 -2 0 2f2e2a
3 -2 0 2f2e2a
4 -2 0 2f2e2a
5 -2 0 2f2e2a
0 -1 0 474642
1 -1 0 2f2e2a
0 0 0 635e58
1 0 0 3b3633
0 1 0 635e58
1 1 0 3b3633
0 2 0 635e58
1 2 0 3b3633
0 3 0 3b3633
0 4 0 3b3633
0 5 0 242321
0 6 0 242321
0 7 0 1f1e1c
-10 0 0 3b3633
-9 0 0 3b3633
-8 0 0 565551
-7 0 0 3b3633
-6 0 0 635e58
-5 0 0 3b3633
-4 0 0 565551
-3 0 0 635e58
-2 0 0 3b3633
-1 0 0 565551
-10 1 0 635e58
-9 1 0 635e58
-8 1 0 3b3633
-7 1 0 635e58
-6 1 0 635e58
-5 1 0 635e58
-4 1 0 3b3633
-3 1 0 635e58
-2 1 0 706b65
-1 1 0 3b3633
-10 2 0 3b3633
-9 2 0 635e58
-8 2 0 635e58
-7 2 0 706b65
-6 2 0 706b65
-5 2 0 706b65
-4 2 0 706b65
-3 2 0 706b65
-2 2 0 706b65
-1 2 0 635e58
-9 3 0 3b3633
-8 3 0 635e58
-7 3 0 635e58
-6 3 0 635e58
-5 3 0 635e58
-4 3 0 635e58
-3 3 0 635e58
-2 3 0 635e58
-1 3 0 635e58
-9 4 0 635e58
-8 4 0 3b3633
-7 4 0 3b3633
-6 4 0 635e58
-5 4 0 635e58
-4 4 0 635e58
-3 4 0 635e58
-2 4 0 635e58
-1 4 0 3b3633
-9 5 0 242321
-8 5 0 242321
-7 5 0 1f1e1c
-2 5 0 1f1e1c
-1 5 0 242321
-9 6 0 242321
-8 6 0 1f1e1c
-7 6 0 1f1e1c
-6 6 0 242321
-3 6 0 242321
-2 6 0 1f1e1c
-1 6 0 1f1e1c
-9 7 0 1f1e1c
-8 7 0 1f1e1c
-7 7 0 1f1e1c
-6 7 0 333230
-3 7 0 333230
-2 7 0 1f1e1c
-1 7 0 1f1e1c
