# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-7 -11 0 256610
-6 -11 0 2d7d18
-5 -11 0 2d7d18
-4 -11 0 2d7d18
-3 -11 0 2d7d18
-2 -11 0 256610
-1 -11 0 256610
-16 -10 0 2d7d18
-15 -10 0 36871e
-14 -10 0 1f570e
-13 -10 0 1f570e
-12 -10 0 2d7d18
-11 -10 0 2d7d18
-10 -10 0 2d7d18
-9 -10 0 1f570e
-8 -10 0 256610
-7 -10 0 2d7d18
-6 -10 0 2d7d18
-5 -10 0 2d7d18
-4 -10 0 2d7d18
-3 -10 0 2d7d18
-2 -10 0 2d7d18
-1 -10 0 256610
-15 -9 0 36871e
-14 -9 0 1f570e
-13 -9 0 2d7d18
-12 -9 0 2d7d18
-11 -9 0 2d7d18
-10 -9 0 36871e
-9 -9 0 256610
-8 -9 0 2d7d18
-7 -9 0 2d7d18
-6 -9 0 2d7d18
-5 -9 0 2d7d18
-4 -9 0 2d7d18
-3 -9 0 2d7d18
-2 -9 0 2d7d18
-1 -9 0 256610
-15 -8 0 1f570e
-14 -8 0 256610
-13 -8 0 2d7d18
-12 -8 0 2d7d18
-11 -8 0 36871e
-10 -8 0 36871e
-9 -8 0 256610
-8 -8 0 2d7d18
-7 -8 0 2d7d18
-6 -8 0 2d7d18
-5 -8 0 2d7d18
-4 -8 0 2d7d18
-3 -8 0 2d7d18
-2 -8 0 2d7d18
-1 -8 0 256610
-15 -7 0 256610
-14 -7 0 2d7d18
-13 -7 0 0d2c02
-12 -7 0 0d2c02
-11 -7 0 0d2c02
-10 -7 0 36871e
-9 -7 0 256610
-8 -7 0 2d7d18
-7 -7 0 2d7d18
-6 -7 0 0d2c02
-5 -7 0 0d2c02
-4 -7 0 0d2c02
-3 -7 0 2d7d18
-2 -7 0 2d7d18
-1 -7 0 256610
-15 -6 0 256610
-14 -6 0 2d7d18
-13 -6 0 2e4928
-12 -6 0 0d2c02
-11 -6 0 0d2c02
-10 -6 0 46972e
-9 -6 0 256610
-8 -6 0 2d7d18
-7 -6 0 2d7d18
-6 -6 0 2e4928
-5 -6 0 0d2c02
-4 -6 0 0d2c02
-3 -6 0 2d7d18
-2 -6 0 2d7d18
-1 -6 0 2d7d18
-15 -5 0 256610
-14 -5 0 2d7d18
-13 -5 0 36871e
-12 -5 0 2e4928
-11 -5 0 0d2c02
-10 -5 0 46972e
-9 -5 0 1f570e
-8 -5 0 2d7d18
-7 -5 0 2d7d18
-6 -5 0 0d2c02
-5 -5 0 2e4928
-4 -5 0 36871e
-3 -5 0 2d7d18
-2 -5 0 2d7d18
-1 -5 0 2d7d18
-15 -4 0 256610
-14 -4 0 36871e
-13 -4 0 36871e
-12 -4 0 46972e
-11 -4 0 46972e
-10 -4 0 46972e
-9 -4 0 1f570e
-8 -4 0 2d7d18
-7 -4 0 2d7d18
-6 -4 0 2d7d18
-5 -4 0 36871e
-4 -4 0 36871e
-3 -4 0 2d7d18
-2 -4 0 2d7d18
-1 -4 0 2d7d18
-15 -3 0 256610
-14 -3 0 36871e
-13 -3 0 36871e
-12 -3 0 46972e
-11 -3 0 46972e
-10 -3 0 46972e
-9 -3 0 1f570e
-8 -3 0 2d7d18
-7 -3 0 2d7d18
-6 -3 0 2d7d18
-5 -3 0 36871e
-4 -3 0 36871e
-3 -3 0 2d7d18
-2 -3 0 2d7d18
-1 -3 0 256610
-15 -2 0 256610
-14 -2 0 36871e
-13 -2 0 36871e
-12 -2 0 46972e
-11 -2 0 46972e
-10 -2 0 46972e
-9 -2 0 1f570e
-8 -2 0 256610
-7 -2 0 2d7d18
-6 -2 0 2d7d18
-5 -2 0 36871e
-4 -2 0 36871e
-3 -2 0 2d7d18
-2 -2 0 2d7d18
-1 -2 0 2d7d18
-14 -1 0 2d7d18
-13 -1 0 36871e
-12 -1 0 36871e
-11 -1 0 46972e
-10 -1 0 46972e
-9 -1 0 36871e
-8 -1 0 256610
-7 -1 0 2d7d18
-6 -1 0 2d7d18
-5 -1 0 36871e
-4 -1 0 2d7d18
-3 -1 0 2d7d18
-2 -1 0 2d7d18
-1 -1 0 256610
0 -16 0 256610
1 -16 0 256610
2 -16 0 256610
0 -15 0 1f570e
1 -15 0 256610
2 -15 0 164807
0 -14 0 164807
1 -14 0 164807
0 -13 0 1f570e
1 -13 0 1f570e
4 -13 0 144005
5 -13 0 144005
0 -12 0 256610
1 -12 0 1f570e
2 -12 0 144005
3 -12 0 144005
4 -12 0 1f570e
5 -12 0 1f570e
6 -12 0 1f570e
0 -11 0 256610
1 -11 0 256610
2 -11 0 144005
3 -11 0 1f570e
4 -11 0 256610
5 -11 0 256610
6 -11 0 1f570e
7 -11 0 1f570e
0 -10 0 1f570e
1 -10 0 256610
2 -10 0 144005
3 -10 0 256610
4 -10 0 2d7d18
5 -10 0 2d7d18
6 -10 0 36871e
7 -10 0 36871e
0 -9 0 1f570e
1 -9 0 2d7d18
2 -9 0 144005
3 -9 0 2d7d18
4 -9 0 2d7d18
5 -9 0 36871e
6 -9 0 36871e
7 -9 0 36871e
0 -8 0 1f570e
1 -8 0 2d7d18
2 -8 0 144005
3 -8 0 2d7d18
4 -8 0 2d7d18
5 -8 0 36871e
6 -8 0 61aa4e
7 -8 0 61aa4e
0 -7 0 256610
1 -7 0 2d7d18
2 -7 0 144005
3 -7 0 2d7d18
4 -7 0 36871e
5 -7 0 61aa4e
6 -7 0 61aa4e
7 -7 0 61aa4e
0 -6 0 256610
1 -6 0 2d7d18
2 -6 0 1f570e
3 -6 0 36871e
4 -6 0 36871e
5 -6 0 61aa4e
6 -6 0 61aa4e
0 -5 0 256610
1 -5 0 2d7d18
2 -5 0 256610
3 -5 0 2d7d18
4 -5 0 61aa4e
5 -5 0 61aa4e
6 -5 0 61aa4e
0 -4 0 1f570e
1 -4 0 2d7d18
2 -4 0 36871e
3 -4 0 256610
4 -4 0 2d7d18
5 -4 0 2d7d18
0 -3 0 1f570e
1 -3 0 36871e
2 -3 0 36871e
3 -3 0 36871e
4 -3 0 256610
0 -2 0 1f570e
1 -2 0 36871e
2 -2 0 46972e
3 -2 0 36871e
0 -1 0 1f570e
1 -1 0 36871e
2 -1 0 46972e
3 -1 0 61aa4e
