# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-15 -3 0 bc4e47
-14 -3 0 f2b67c
-13 -3 0 bf7366
-12 -3 0 f1a295
-11 -3 0 f1a295
-10 -3 0 bf7366
-9 -3 0 bf7366
-8 -3 0 bf7366
-7 -3 0 8f302a
-6 -3 0 a6423c
-5 -3 0 4b120d
-4 -3 0 652825
-3 -3 0 722c25
-2 -3 0 884b48
-1 -3 0 652825
-16 -2 0 bc4e47
-15 -2 0 7f3f35
-14 -2 0 f1a295
-13 -2 0 f1a295
-12 -2 0 f1a295
-11 -2 0 f1a295
-10 -2 0 f1a295
-9 -2 0 cd7e71
-8 -2 0 cd7e71
-7 -2 0 a6423c
-6 -2 0 a6423c
-5 -2 0 4b120d
-4 -2 0 4b120d
-3 -2 0 4b120d
-2 -2 0 652825
-1 -2 0 652825
-16 -1 0 7f3f35
-15 -1 0 bf7366
-14 -1 0 cd7e71
-13 -1 0 f1a295
-12 -1 0 f1a295
-11 -1 0 cd7e71
-10 -1 0 cd7e71
-9 -1 0 cd7e71
-8 -1 0 722420
-7 -1 0 a6423c
-6 -1 0 a6423c
-5 -1 0 bc4e47
-4 -1 0 4b120d
-3 -1 0 4b120d
-2 -1 0 4b120d
-1 -1 0 bc4e47
0 -14 0 f2b67c
0 -13 0 b15a55
1 -13 0 b15a55
0 -12 0 76332d
1 -12 0 aa4b45
0 -11 0 fea887
1 -11 0 ffd7b3
0 -10 0 fea887
1 -10 0 fea887
2 -10 0 ffd7b3
0 -9 0 ff9971
1 -9 0 fea887
2 -9 0 fea887
3 -9 0 ffd7b3
0 -8 0 ff9971
1 -8 0 ff9971
2 -8 0 ff9971
3 -8 0 ed865e
0 -7 0 bf6543
1 -7 0 bf6543
2 -7 0 ed865e
3 -7 0 cd5853
0 -6 0 8f302a
1 -6 0 a6423c
2 -6 0 a6423c
3 -6 0 cd5853
0 -5 0 8f302a
1 -5 0 cd5853
2 -5 0 cd5853
3 -5 0 ffbba6
4 -5 0 f2b67c
5 -5 0 ecc29a
6 -5 0 ffd7b3
0 -4 0 bc4e47
1 -4 0 bc4e47
2 -4 0 cd5853
3 -4 0 fdb096
4 -4 0 ffbba6
5 -4 0 ffbba6
6 -4 0 ffbba6
7 -4 0 f2b67c
0 -3 0 cd5853
1 -3 0 bc4e47
2 -3 0 fdb096
3 -3 0 fdb096
4 -3 0 96273a
5 -3 0 96273a
6 -3 0 ffbba6
7 -3 0 ffbba6
0 -2 0 bc4e47
1 -2 0 fdb096
2 -2 0 ef9d85
3 -2 0 ef9d85
4 -2 0 801829
5 -2 0 ffbba6
6 -2 0 fdb096
7 -2 0 fdb096
0 -1 0 cc8470
1 -1 0 cc8470
2 -1 0 ef9d85
3 -1 0 ef9d85
4 -1 0 ef9d85
5 -1 0 ef9d85
6 -1 0 ef9d85
7 -1 0 fdb096
0 0 0 ad6c58
1 0 0 cc8470
2 0 0 cc8470
3 0 0 ef9d85
4 0 0 ef9d85
5 0 0 ef9d85
6 0 0 ef9d85
7 0 0 ef9d85
0 1 0 ad6c58
1 1 0 cc8470
2 1 0 cc8470
3 1 0 cc8470
4 1 0 ef9d85
5 1 0 cc8470
6 1 0 cc8470
7 1 0 ad6c58
0 2 0 8a5545
1 2 0 ad6c58
2 2 0 cc8470
3 2 0 ad6c58
4 2 0 cc8470
5 2 0 cc8470
6 2 0 cc8470
0 3 0 ad6c58
1 3 0 ad6c58
2 3 0 ad6c58
3 3 0 cc8470
4 3 0 ad6c58
5 3 0 ad6c58
6 3 0 ad6c58
0 4 0 774232
1 4 0 8a5545
2 4 0 ad6c58
3 4 0 ad6c58
4 4 0 8a5545
5 4 0 774232
0 5 0 8a5545
1 5 0 774232
2 5 0 774232
3 5 0 8a5545
4 5 0 774232
0 6 0 4f2819
1 6 0 774232
2 6 0 774232
3 6 0 774232
