# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-1 4 0 c1ecf4
-13 5 0 83b0e7
-12 5 0 78bfea
-11 5 0 78bfea
-10 5 0 93eafb
-9 5 0 93eafb
-8 5 0 87eef3
-7 5 0 c1ecf4
-6 5 0 c1ecf4
-5 5 0 c1ecf4
-4 5 0 c1ecf4
-3 5 0 c1ecf4
-2 5 0 eefcff
-1 5 0 80c9e9
-10 6 0 87eef3
-9 6 0 87eef3
-8 6 0 38f2f9
-7 6 0 38f2f9
-6 6 0 87eef3
-5 6 0 80c9e9
-1 6 0 93eafb
-9 7 0 87eef3
-8 7 0 38f2f9
-7 7 0 38f2f9
-6 7 0 87eef3
0 0 0 eba478
1 0 0 f7b994
2 0 0 f4cbb1
0 1 0 e09262
1 1 0 e09262
2 1 0 eba478
0 2 0 87eef3
1 2 0 38f2f9
0 3 0 38f2f9
1 3 0 eefcff
0 4 0 eefcff
1 4 0 80c9e9
2 4 0 87eef3
0 5 0 80c9e9
1 5 0 87eef3
2 5 0 87eef3
0 6 0 7ef3fa
1 6 0 7ef3fa
0 -15 0 38f2f9
1 -15 0 38f2f9
2 -15 0 38f2f9
3 -15 0 c0f1f5
0 -14 0 87eef3
1 -14 0 c0f1f5
2 -14 0 87eef3
3 -14 0 c0f1f5
4 -14 0 c0f1f5
5 -14 0 bcdbf0
6 -14 0 9ccded
0 -13 0 87eef3
1 -13 0 87eef3
2 -13 0 80c9e9
3 -13 0 9ccded
4 -13 0 9ccded
5 -13 0 a1c2ef
6 -13 0 a1c2ef
7 -13 0 9ccded
0 -12 0 93eafb
1 -12 0 80c9e9
2 -12 0 9ccded
3 -12 0 ceeff6
4 -12 0 83b0e7
5 -12 0 95b5ee
6 -12 0 5c8ee7
7 -12 0 c1ecf4
0 -11 0 80c9e9
1 -11 0 80c9e9
2 -11 0 ceeff6
3 -11 0 c1ecf4
4 -11 0 6d9cec
5 -11 0 5c8ee7
6 -11 0 c1ecf4
0 -10 0 41a28e
1 -10 0 83b0e7
2 -10 0 c1ecf4
3 -10 0 6d9cec
4 -10 0 6d9cec
5 -10 0 5c8ee7
6 -10 0 e2f9fe
0 -9 0 9ccded
1 -9 0 95b5ee
2 -9 0 95b5ee
3 -9 0 c1ecf4
4 -9 0 5c8ee7
5 -9 0 eefcff
0 -8 0 a1c2ef
1 -8 0 95b5ee
2 -8 0 5c8ee7
3 -8 0 5c8ee7
4 -8 0 eefcff
0 -7 0 83b0e7
1 -7 0 6d9cec
2 -7 0 5c8ee7
3 -7 0 eefcff
0 -6 0 83b0e7
1 -6 0 6d9cec
2 -6 0 5c8ee7
3 -6 0 eefcff
0 -5 0 83b0e7
1 -5 0 83b0e7
2 -5 0 eefcff
0 -4 0 09214d
1 -4 0 83b0e7
2 -4 0 c1ecf4
0 -3 0 7b9bd4
1 -3 0 09214d
2 -3 0 c1ecf4
0 -2 0 102d66
1 -2 0 1d3d76
0 -1 0 102d66
1 -1 0 87eef3
