# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-13 -14 0 1d1427
-12 -14 0 1d1427
-11 -14 0 21182b
-10 -14 0 21182b
-9 -14 0 21182b
-8 -14 0 1a1221
-7 -14 0 21182b
-6 -14 0 21182b
-5 -14 0 231a2d
-4 -14 0 231a2d
-3 -14 0 332943
-2 -14 0 332943
-1 -14 0 231a2d
-14 -13 0 1a1221
-13 -13 0 1d1427
-12 -13 0 1d1427
-11 -13 0 1a1221
-10 -13 0 1a1221
-9 -13 0 1a1221
-8 -13 0 2d1b29
-7 -13 0 3c2738
-6 -13 0 3c2738
-5 -13 0 2d1b29
-4 -13 0 2d1b29
-3 -13 0 2d1b29
-2 -13 0 1a1221
-1 -13 0 1a1221
-14 -12 0 1a1221
-13 -12 0 1d1427
-12 -12 0 1a1221
-11 -12 0 2d1b29
-10 -12 0 3c2738
-9 -12 0 3a2433
-8 -12 0 3c2738
-7 -12 0 3a2433
-6 -12 0 3c2738
-5 -12 0 3c2738
-4 -12 0 3c2738
-3 -12 0 3c2738
-2 -12 0 3a2433
-1 -12 0 1a1221
-14 -11 0 1a1221
-13 -11 0 1a1221
-12 -11 0 2d1b29
-11 -11 0 3a2433
-10 -11 0 3c2738
-9 -11 0 432d3c
-8 -11 0 432d3c
-7 -11 0 432d3c
-6 -11 0 432d3c
-5 -11 0 432d3c
-4 -11 0 432d3c
-3 -11 0 432d3c
-2 -11 0 3a2433
-1 -11 0 2d1b29
-14 -10 0 2d1b29
-13 -10 0 2d1b29
-12 -10 0 3a2433
-11 -10 0 432d3c
-10 -10 0 432d3c
-9 -10 0 432d3c
-8 -10 0 483344
-7 -10 0 483344
-6 -10 0 483344
-5 -10 0 432d3c
-4 -10 0 432d3c
-3 -10 0 4c2d3d
-2 -10 0 4c2d3d
-1 -10 0 382334
-15 -9 0 2d1b29
-14 -9 0 2d1b29
-13 -9 0 3a2433
-12 -9 0 4c2d3d
-11 -9 0 432d3c
-10 -9 0 432d3c
-9 -9 0 483344
-8 -9 0 4f271d
-7 -9 0 4f271d
-6 -9 0 483344
-5 -9 0 483344
-4 -9 0 4c2d3d
-3 -9 0 5b2b39
-2 -9 0 5b2b39
-1 -9 0 4c2d3d
-15 -8 0 2d1b29
-14 -8 0 3a2433
-13 -8 0 5b2b39
-12 -8 0 de423b
-11 -8 0 de423b
-10 -8 0 633343
-9 -8 0 602f28
-8 -8 0 572b22
-7 -8 0 4f271d
-6 -8 0 4f271d
-5 -8 0 483344
-4 -8 0 633343
-3 -8 0 de423b
-2 -8 0 de423b
-1 -8 0 5b2b39
-15 -7 0 2d1b29
-14 -7 0 562430
-13 -7 0 de423b
-12 -7 0 e8362c
-11 -7 0 e8362c
-10 -7 0 de423b
-9 -7 0 743428
-8 -7 0 583026
-7 -7 0 572b22
-6 -7 0 65251b
-5 -7 0 633343
-4 -7 0 de423b
-3 -7 0 e8362c
-2 -7 0 e8362c
-1 -7 0 de423b
-15 -6 0 562430
-14 -6 0 de423b
-13 -6 0 e8362c
-12 -6 0 f51e13
-11 -6 0 e8362c
-10 -6 0 de423b
-9 -6 0 854a3c
-8 -6 0 623629
-7 -6 0 623629
-6 -6 0 6b2b21
-5 -6 0 de423b
-4 -6 0 e8362c
-3 -6 0 f51e13
-2 -6 0 f51e13
-1 -6 0 e8362c
-15 -5 0 5a2736
-14 -5 0 de423b
-13 -5 0 e8362c
-12 -5 0 f51e13
-11 -5 0 f51e13
-10 -5 0 de423b
-9 -5 0 301423
-8 -5 0 483344
-7 -5 0 483344
-6 -5 0 1a1221
-5 -5 0 301423
-4 -5 0 de423b
-3 -5 0 e8362c
-2 -5 0 f51e13
-1 -5 0 e8362c
-15 -4 0 2d1b29
-14 -4 0 562430
-13 -4 0 de423b
-12 -4 0 e8362c
-11 -4 0 de423b
-10 -4 0 301423
-9 -4 0 1a1221
-8 -4 0 483344
-7 -4 0 483344
-6 -4 0 1d1427
-5 -4 0 1a1221
-4 -4 0 301423
-3 -4 0 de423b
-2 -4 0 e8362c
-1 -4 0 de423b
-15 -3 0 2d1b29
-14 -3 0 382334
-13 -3 0 5a2736
-12 -3 0 4c2d3d
-11 -3 0 301423
-10 -3 0 1a1221
-9 -3 0 1a1221
-8 -3 0 483344
-7 -3 0 483344
-6 -3 0 412c3d
-5 -3 0 1d1427
-4 -3 0 1a1221
-3 -3 0 301423
-2 -3 0 301423
-1 -3 0 301423
-14 -2 0 1a1221
-13 -2 0 1a1221
-12 -2 0 1a1221
-11 -2 0 1d1427
-10 -2 0 1d1427
-9 -2 0 412c3d
-8 -2 0 412c3d
-7 -2 0 483344
-6 -2 0 412c3d
-5 -2 0 332943
-4 -2 0 231a2d
-3 -2 0 1d1427
-2 -2 0 1a1221
-1 -2 0 1d1427
-14 -1 0 1a1221
-13 -1 0 1a1221
-12 -1 0 1d1427
-11 -1 0 231a2d
-10 -1 0 3c2738
-9 -1 0 3c2738
-8 -1 0 1d1427
-7 -1 0 483344
-6 -1 0 1a1221
-5 -1 0 483344
-4 -1 0 483344
-3 -1 0 483344
-2 -1 0 412c3d
-1 -1 0 1d1427
0 -16 0 1a1221
1 -16 0 1a1221
0 -15 0 1d1427
1 -15 0 1d1427
2 -15 0 1a1221
3 -15 0 1a1221
4 -15 0 1a1221
0 -14 0 231a2d
1 -14 0 231a2d
2 -14 0 1d1427
3 -14 0 1d1427
4 -14 0 1a1221
5 -14 0 1a1221
0 -13 0 231a2d
1 -13 0 332943
2 -13 0 231a2d
3 -13 0 231a2d
4 -13 0 1d1427
5 -13 0 1a1221
6 -13 0 1a1221
0 -12 0 1a1221
1 -12 0 1a1221
2 -12 0 231a2d
3 -12 0 231a2d
4 -12 0 1d1427
5 -12 0 1d1427
6 -12 0 1a1221
0 -11 0 2d1b29
1 -11 0 1a1221
2 -11 0 1d1427
3 -11 0 1d1427
4 -11 0 231a2d
5 -11 0 1d1427
6 -11 0 1a1221
0 -10 0 382334
1 -10 0 2d1b29
2 -10 0 1a1221
3 -10 0 1d1427
4 -10 0 1d1427
5 -10 0 1d1427
6 -10 0 1a1221
0 -9 0 3c2738
1 -9 0 382334
2 -9 0 2d1b29
3 -9 0 1a1221
4 -9 0 1a1221
5 -9 0 1a1221
6 -9 0 1a1221
0 -8 0 492839
1 -8 0 3c2738
2 -8 0 382334
3 -8 0 2d1b29
4 -8 0 2d1b29
5 -8 0 1a1221
0 -7 0 5b2b39
1 -7 0 3c2738
2 -7 0 382334
3 -7 0 382334
4 -7 0 2d1b29
0 -6 0 de423b
1 -6 0 5a2736
2 -6 0 3c2738
3 -6 0 382334
4 -6 0 2d1b29
5 -6 0 1a1221
0 -5 0 de423b
1 -5 0 492839
2 -5 0 3c2738
3 -5 0 382334
4 -5 0 2d1b29
5 -5 0 1a1221
6 -5 0 1a1221
0 -4 0 5a2736
1 -4 0 492839
2 -4 0 382334
3 -4 0 2d1b29
4 -4 0 2d1b29
6 -4 0 1a1221
0 -3 0 301423
1 -3 0 382334
2 -3 0 2d1b29
3 -3 0 2d1b29
6 -3 0 332943
0 -2 0 1a1221
1 -2 0 1a1221
2 -2 0 1a1221
3 -2 0 2d1b29
0 -1 0 1d1427
1 -1 0 1d1427
2 -1 0 1a1221
3 -1 0 1a1221
