# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 6 0 0d1430
2 6 0 1c2546
3 6 0 151d41
4 6 0 070c1f
0 7 0 0d1430
1 7 0 1c2546
2 7 0 0d1430
3 7 0 070c1f
0 -16 0 c1c1db
0 -15 0 aaabbf
1 -15 0 aaabbf
2 -15 0 aaabbf
3 -15 0 c1c1db
4 -15 0 d6d7ed
0 -14 0 2d355a
1 -14 0 1c2546
2 -14 0 2d355a
3 -14 0 1c2546
4 -14 0 c1c1db
0 -13 0 303b59
1 -13 0 303b59
2 -13 0 303b59
3 -13 0 9495ab
4 -13 0 9495ab
5 -13 0 aaabbf
6 -13 0 aaabbf
0 -12 0 2d355a
1 -12 0 4a5279
2 -12 0 1c2546
3 -12 0 1c2546
4 -12 0 1c2546
5 -12 0 2d355a
6 -12 0 9495ab
7 -12 0 c1c1db
0 -11 0 4a5279
1 -11 0 1c2546
2 -11 0 303b59
3 -11 0 2d355a
4 -11 0 303b59
5 -11 0 303b59
6 -11 0 1c2546
7 -11 0 d6d7ed
0 -10 0 070c1f
1 -10 0 2d355a
2 -10 0 303b59
3 -10 0 4a5279
4 -10 0 4a5279
5 -10 0 303b59
6 -10 0 9495ab
0 -9 0 070c1f
1 -9 0 070c1f
2 -9 0 4a5279
3 -9 0 4a5279
4 -9 0 c1c1db
5 -9 0 9495ab
6 -9 0 d6d7ed
0 -8 0 4a5279
1 -8 0 070c1f
2 -8 0 313a5b
3 -8 0 1c2546
4 -8 0 1c2546
5 -8 0 2d355a
6 -8 0 c1c1db
0 -7 0 4a5279
1 -7 0 070c1f
2 -7 0 1c2546
3 -7 0 313a5b
4 -7 0 313a5b
5 -7 0 2d355a
6 -7 0 1c2546
7 -7 0 c1c1db
0 -6 0 070c1f
1 -6 0 3d476a
2 -6 0 3d476a
3 -6 0 313a5b
4 -6 0 2d355a
5 -6 0 9495ab
6 -6 0 c1c1db
7 -6 0 d6d7ed
0 -5 0 4a5279
1 -5 0 3d476a
2 -5 0 313a5b
3 -5 0 2d355a
4 -5 0 aaabbf
5 -5 0 aaabbf
0 -4 0 3d476a
1 -4 0 3d476a
2 -4 0 2d355a
3 -4 0 9495ab
4 -4 0 9495ab
0 -3 0 3d476a
1 -3 0 3d476a
2 -3 0 2d355a
3 -3 0 070c1f
4 -3 0 070c1f
0 -2 0 3d476a
1 -2 0 313a5b
2 -2 0 2d355a
3 -2 0 0d1430
4 -2 0 070c1f
0 -1 0 3d476a
1 -1 0 2d355a
2 -1 0 8a4655
3 -1 0 070c1f
4 -1 0 0d1430
5 -1 0 070c1f
-10 -16 0 9495ab
-9 -16 0 9495ab
-8 -16 0 9495ab
-7 -16 0 9495ab
-6 -16 0 9495ab
-5 -16 0 9495ab
-4 -16 0 9495ab
-3 -16 0 9495ab
-2 -16 0 9495ab
-1 -16 0 9495ab
-13 -15 0 aaabbf
-12 -15 0 aaabbf
-11 -15 0 9495ab
-10 -15 0 c1c1db
-9 -15 0 aaabbf
-8 -15 0 aaabbf
-7 -15 0 aaabbf
-6 -15 0 aaabbf
-5 -15 0 aaabbf
-4 -15 0 9495ab
-3 -15 0 aaabbf
-2 -15 0 9495ab
-1 -15 0 9495ab
-13 -14 0 aaabbf
-12 -14 0 c1c1db
-11 -14 0 aaabbf
-10 -14 0 c1c1db
-9 -14 0 c1c1db
-8 -14 0 c1c1db
-7 -14 0 c1c1db
-6 -14 0 aaabbf
-5 -14 0 aaabbf
-4 -14 0 aaabbf
-3 -14 0 aaabbf
-2 -14 0 9495ab
-1 -14 0 1c2546
-14 -13 0 aaabbf
-13 -13 0 c1c1db
-12 -13 0 d6d7ed
-11 -13 0 d6d7ed
-10 -13 0 d6d7ed
-9 -13 0 d6d7ed
-8 -13 0 c1c1db
-7 -13 0 c1c1db
-6 -13 0 c1c1db
-5 -13 0 aaabbf
-4 -13 0 aaabbf
-3 -13 0 9495ab
-2 -13 0 303b59
-1 -13 0 303b59
-15 -12 0 aaabbf
-14 -12 0 c1c1db
-13 -12 0 d6d7ed
-12 -12 0 747393
-11 -12 0 d6d7ed
-10 -12 0 747393
-9 -12 0 d6d7ed
-8 -12 0 d6d7ed
-7 -12 0 d6d7ed
-6 -12 0 c1c1db
-5 -12 0 c1c1db
-4 -12 0 aaabbf
-3 -12 0 1c2546
-2 -12 0 303b59
-1 -12 0 2d355a
-15 -11 0 c1c1db
-14 -11 0 d6d7ed
-13 -11 0 d6d7ed
-12 -11 0 edecfe
-11 -11 0 747393
-10 -11 0 edecfe
-9 -11 0 edecfe
-8 -11 0 edecfe
-7 -11 0 d6d7ed
-6 -11 0 d6d7ed
-5 -11 0 c1c1db
-4 -11 0 303b59
-3 -11 0 2d355a
-2 -11 0 070c1f
-1 -11 0 070c1f
-16 -10 0 c1c1db
-15 -10 0 c1c1db
-14 -10 0 d6d7ed
-13 -10 0 d6d7ed
-12 -10 0 ab5965
-11 -10 0 8a4655
-10 -10 0 8a4655
-9 -10 0 edecfe
-8 -10 0 d6d7ed
-7 -10 0 d6d7ed
-6 -10 0 d6d7ed
-5 -10 0 1c2546
-4 -10 0 2d355a
-3 -10 0 4a5279
-2 -10 0 4a5279
-1 -10 0 070c1f
-16 -9 0 aaabbf
-15 -9 0 d6d7ed
-14 -9 0 d6d7ed
-13 -9 0 edecfe
-12 -9 0 e092a2
-11 -9 0 cc798b
-10 -9 0 a75a6a
-9 -9 0 edecfe
-8 -9 0 edecfe
-7 -9 0 1c2546
-6 -9 0 303b59
-5 -9 0 303b59
-4 -9 0 4a5279
-3 -9 0 4a5279
-2 -9 0 4a5279
-1 -9 0 4a5279
-16 -8 0 c1c1db
-15 -8 0 d6d7ed
-14 -8 0 d6d7ed
-13 -8 0 edecfe
-12 -8 0 070c1f
-11 -8 0 070c1f
-10 -8 0 070c1f
-9 -8 0 1c2546
-8 -8 0 2d355a
-7 -8 0 303b59
-6 -8 0 303b59
-5 -8 0 4a5279
-4 -8 0 4a5279
-3 -8 0 4a5279
-2 -8 0 4a5279
-1 -8 0 4a5279
-15 -7 0 1c2546
-14 -7 0 1c2546
-13 -7 0 2d355a
-12 -7 0 2d355a
-11 -7 0 070c1f
-10 -7 0 070c1f
-9 -7 0 303b59
-8 -7 0 4a5279
-7 -7 0 303b59
-6 -7 0 000000
-5 -7 0 000000
-4 -7 0 000000
-3 -7 0 9495ab
-2 -7 0 4a5279
-1 -7 0 4a5279
-15 -6 0 9495ab
-14 -6 0 000000
-13 -6 0 000000
-12 -6 0 1c2546
-11 -6 0 070c1f
-10 -6 0 070c1f
-9 -6 0 303b59
-8 -6 0 4a5279
-7 -6 0 9495ab
-6 -6 0 10162e
-5 -6 0 070c1f
-4 -6 0 000000
-3 -6 0 000000
-2 -6 0 c1c1db
-1 -6 0 4a5279
-15 -5 0 c1c1db
-14 -5 0 10162e
-13 -5 0 070c1f
-12 -5 0 000000
-11 -5 0 1c2546
-10 -5 0 070c1f
-9 -5 0 2d355a
-8 -5 0 2d355a
-7 -5 0 9495ab
-6 -5 0 616c99
-5 -5 0 10162e
-4 -5 0 070c1f
-3 -5 0 000000
-2 -5 0 c1c1db
-1 -5 0 4a5279
-16 -4 0 070c1f
-15 -4 0 c1c1db
-14 -4 0 616c99
-13 -4 0 10162e
-12 -4 0 000000
-11 -4 0 070c1f
-10 -4 0 1c2546
-9 -4 0 2d355a
-8 -4 0 070c1f
-7 -4 0 edecfe
-6 -4 0 c1c1db
-5 -4 0 616c99
-4 -4 0 10162e
-3 -4 0 edecfe
-2 -4 0 edecfe
-1 -4 0 070c1f
-16 -3 0 070c1f
-15 -3 0 c1c1db
-14 -3 0 edecfe
-13 -3 0 616c99
-12 -3 0 10162e
-11 -3 0 070c1f
-10 -3 0 2d355a
-9 -3 0 070c1f
-8 -3 0 070c1f
-7 -3 0 070c1f
-6 -3 0 edecfe
-5 -3 0 edecfe
-4 -3 0 edecfe
-3 -3 0 edecfe
-2 -3 0 070c1f
-1 -3 0 070c1f
-15 -2 0 070c1f
-14 -2 0 070c1f
-13 -2 0 070c1f
-12 -2 0 070c1f
-11 -2 0 070c1f
-10 -2 0 2d355a
-9 -2 0 070c1f
-8 -2 0 070c1f
-7 -2 0 070c1f
-6 -2 0 070c1f
-5 -2 0 070c1f
-4 -2 0 070c1f
-3 -2 0 070c1f
-2 -2 0 070c1f
-1 -2 0 3d476a
-15 -1 0 070c1f
-14 -1 0 070c1f
-13 -1 0 070c1f
-12 -1 0 1c2546
-11 -1 0 3d476a
-10 -1 0 3d476a
-9 -1 0 3d476a
-8 -1 0 4a5279
-7 -1 0 4a5279
-6 -1 0 4a5279
-5 -1 0 4a5279
-4 -1 0 070c1f
-3 -1 0 070c1f
-2 -1 0 3d476a
-1 -1 0 3d476a
