# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
0 -5 0 9aa8c3
1 -5 0 7380a0
2 -5 0 313f59
3 -5 0 313f59
4 -5 0 313f59
5 -5 0 313f59
6 -5 0 2e3758
0 -4 0 ffffff
1 -4 0 9aa8c3
2 -4 0 7380a0
3 -4 0 7380a0
4 -4 0 7380a0
5 -4 0 45527c
6 -4 0 2e3758
0 -3 0 ffffff
1 -3 0 9aa8c3
2 -3 0 7380a0
3 -3 0 7380a0
4 -3 0 45527c
5 -3 0 2e3758
0 -2 0 ffffff
1 -2 0 9aa8c3
2 -2 0 7380a0
3 -2 0 45527c
4 -2 0 c86560
5 -2 0 526295
6 -2 0 2e3758
0 -1 0 ffffff
1 -1 0 7380a0
2 -1 0 526295
3 -1 0 c86560
4 -1 0 c86560
5 -1 0 526295
6 -1 0 45527c
7 -1 0 2e3758
-13 0 0 45527c
-12 0 0 c86560
-11 0 0 7380a0
-10 0 0 2e3758
-9 0 0 2e3758
-8 0 0 2e3758
-7 0 0 7380a0
-6 0 0 2e3758
-5 0 0 2e3758
-4 0 0 9aa8c3
-3 0 0 ffffff
-2 0 0 ffffff
-1 0 0 ffffff
-13 1 0 45527c
-12 1 0 c86560
-11 1 0 c86560
-10 1 0 7380a0
-9 1 0 2e3758
-8 1 0 7380a0
-7 1 0 2e3758
-6 1 0 2e3758
-5 1 0 7380a0
-4 1 0 2e3758
-3 1 0 9aa8c3
-2 1 0 9aa8c3
-1 1 0 9aa8c3
-13 2 0 526392
-12 2 0 c86560
-11 2 0 fb8f8c
-10 2 0 c86560
-9 2 0 2e3758
-8 2 0 7380a0
-7 2 0 7380a0
-6 2 0 2e3758
-5 2 0 7380a0
-4 2 0 7380a0
-3 2 0 2e3758
-2 2 0 9aa8c3
-1 2 0 45527c
-13 3 0 526392
-12 3 0 c86560
-11 3 0 fb8f8c
-10 3 0 2e3758
-9 3 0 2e3758
-8 3 0 2e3758
-7 3 0 2e3758
-6 3 0 7380a0
-5 3 0 7380a0
-4 3 0 7380a0
-3 3 0 7380a0
-2 3 0 2e3758
-1 3 0 45527c
-13 4 0 526392
-12 4 0 e47b77
-11 4 0 fb8f8c
-10 4 0 e47b77
-9 4 0 2e3758
-8 4 0 7380a0
-7 4 0 7380a0
-6 4 0 2e3758
-5 4 0 2e3758
-4 4 0 7380a0
-3 4 0 7380a0
-2 4 0 2e3758
-1 4 0 45527c
-13 5 0 526392
-12 5 0 e47b77
-11 5 0 e47b77
-10 5 0 45527c
-9 5 0 2e3758
-8 5 0 2e3758
-7 5 0 7380a0
-6 5 0 7380a0
-5 5 0 7380a0
-4 5 0 7380a0
-3 5 0 2e3758
-12 6 0 45527c
-11 6 0 45527c
-10 6 0 45527c
-7 6 0 2e3758
-6 6 0 2e3758
-5 6 0 2e3758
-4 6 0 2e3758
0 0 0 9aa8c3
1 0 0 526295
2 0 0 c86560
3 0 0 e47b77
4 0 0 c86560
5 0 0 e47b77
6 0 0 2e3758
7 0 0 2e3758
0 1 0 526295
1 1 0 c86560
2 1 0 e47b77
3 1 0 fb8f8c
4 1 0 2e3758
5 1 0 2e3758
6 1 0 2e3758
0 2 0 c86560
1 2 0 fb8f8c
2 2 0 e47b77
3 2 0 fb8f8c
4 2 0 fb8f8c
5 2 0 2e3758
6 2 0 2e3758
0 3 0 e47b77
1 3 0 fb8f8c
2 3 0 fb8f8c
3 3 0 fb8f8c
4 3 0 fb8f8c
5 3 0 c86560
6 3 0 526295
7 3 0 2e3758
0 4 0 45527c
1 4 0 e47b77
2 4 0 e47b77
3 4 0 fb8f8c
4 4 0 fb8f8c
5 4 0 c86560
6 4 0 526295
7 4 0 2e3758
0 5 0 45527c
1 5 0 45527c
2 5 0 45527c
3 5 0 e47b77
4 5 0 e47b77
5 5 0 c86560
6 5 0 2e3758
2 6 0 45527c
3 6 0 526295
4 6 0 526295
5 6 0 526295
6 6 0 2e3758
4 7 0 526295
5 7 0 526295
