# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-12 -8 0 b22a2c
-11 -8 0 b22a2c
-10 -8 0 ba3133
-9 -8 0 ba3133
-8 -8 0 ba3133
-7 -8 0 ba3133
-6 -8 0 ba3133
-5 -8 0 ba3133
-4 -8 0 b22a2c
-3 -8 0 a22425
-2 -8 0 a22425
-1 -8 0 490505
-14 -7 0 a22425
-13 -7 0 490505
-12 -7 0 ba3133
-11 -7 0 b22a2c
-10 -7 0 c94143
-9 -7 0 e36364
-8 -7 0 c94143
-7 -7 0 ba3133
-6 -7 0 ba3133
-5 -7 0 e36364
-4 -7 0 ba3133
-3 -7 0 c94143
-2 -7 0 b22a2c
-1 -7 0 a22425
-14 -6 0 b22a2c
-13 -6 0 6f0b0d
-12 -6 0 b22a2c
-11 -6 0 e36364
-10 -6 0 ad9370
-9 -6 0 d1b794
-8 -6 0 d1b794
-7 -6 0 d1b794
-6 -6 0 d1b794
-5 -6 0 ad9370
-4 -6 0 d1b794
-3 -6 0 ad9370
-2 -6 0 e36364
-1 -6 0 ba3133
-14 -5 0 c94143
-13 -5 0 b22a2c
-12 -5 0 490505
-11 -5 0 ad9370
-10 -5 0 d1b794
-9 -5 0 d1b794
-8 -5 0 eddcca
-7 -5 0 603c26
-6 -5 0 d1b794
-5 -5 0 eddcca
-4 -5 0 d1b794
-3 -5 0 d1b794
-2 -5 0 ad9370
-1 -5 0 ba3133
-13 -4 0 e36364
-12 -4 0 6f0b0d
-11 -4 0 eddcca
-10 -4 0 eddcca
-9 -4 0 fff0dd
-8 -4 0 996445
-7 -4 0 7a4e35
-6 -4 0 603c26
-5 -4 0 eddcca
-4 -4 0 eddcca
-3 -4 0 d1b794
-2 -4 0 d1b794
-1 -4 0 ad9370
-12 -3 0 fff0dd
-11 -3 0 fff0dd
-10 -3 0 460f0d
-9 -3 0 460f0d
-8 -3 0 996445
-7 -3 0 7a4e35
-6 -3 0 603c26
-5 -3 0 fff0dd
-4 -3 0 460f0d
-3 -3 0 460f0d
-2 -3 0 eddcca
-1 -3 0 d1b794
-12 -2 0 f9f1e6
-11 -2 0 742624
-10 -2 0 742624
-9 -2 0 460f0d
-8 -2 0 460f0d
-7 -2 0 996445
-6 -2 0 fff0dd
-5 -2 0 742624
-4 -2 0 742624
-3 -2 0 460f0d
-2 -2 0 460f0d
-1 -2 0 eddcca
-12 -1 0 f9f1e6
-11 -1 0 e8918c
-10 -1 0 742624
-9 -1 0 742624
-8 -1 0 460f0d
-7 -1 0 fff0dd
-6 -1 0 fff0dd
-5 -1 0 e8918c
-4 -1 0 742624
-3 -1 0 742624
-2 -1 0 460f0d
-1 -1 0 eddcca
