# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-8 -1 0 2b6b98
-7 -1 0 2b6b98
-6 -1 0 2b6b98
-5 -1 0 2b6b98
-4 -1 0 2b6b98
-3 -1 0 2b6b98
-2 -1 0 2b6b98
-1 -1 0 2b6b98
0 -13 0 3f8abf
0 -12 0 2b6b98
1 -12 0 3f8abf
2 -12 0 1c204d
3 -12 0 1c204d
4 -12 0 1c204d
0 -11 0 1b406d
1 -11 0 1c204d
2 -11 0 2c3168
3 -11 0 9976ec
4 -11 0 7e5ccd
0 -10 0 1c204d
1 -10 0 2c3168
2 -10 0 9976ec
3 -10 0 7e5ccd
0 -9 0 1b406d
1 -9 0 2c3168
2 -9 0 9976ec
3 -9 0 7e5ccd
0 -8 0 27547e
1 -8 0 1c204d
2 -8 0 2c3168
3 -8 0 9976ec
4 -8 0 7e5ccd
5 -8 0 1c204d
6 -8 0 2c3168
7 -8 0 1c204d
0 -7 0 27547e
1 -7 0 27547e
2 -7 0 1c204d
3 -7 0 2c3168
4 -7 0 1c204d
5 -7 0 2c3168
6 -7 0 1c204d
7 -7 0 9976ec
0 -6 0 2b6b98
1 -6 0 27547e
2 -6 0 1b406d
3 -6 0 1b406d
4 -6 0 2c3168
5 -6 0 1c204d
6 -6 0 9976ec
0 -5 0 2b6b98
1 -5 0 27547e
2 -5 0 27547e
3 -5 0 1b406d
4 -5 0 2c3168
5 -5 0 9976ec
6 -5 0 7e5ccd
7 -5 0 7e5ccd
0 -4 0 2b6b98
1 -4 0 2b6b98
2 -4 0 27547e
3 -4 0 1b406d
4 -4 0 1c204d
5 -4 0 7e5ccd
6 -4 0 7e5ccd
0 -3 0 2b6b98
1 -3 0 27547e
2 -3 0 27547e
3 -3 0 1b406d
4 -3 0 1c204d
5 -3 0 7e5ccd
0 -2 0 2b6b98
1 -2 0 27547e
2 -2 0 1b406d
3 -2 0 2b6b98
4 -2 0 1c204d
5 -2 0 9976ec
6 -2 0 7e5ccd
0 -1 0 27547e
1 -1 0 27547e
2 -1 0 27547e
3 -1 0 2b6b98
4 -1 0 2c3168
5 -1 0 1c204d
6 -1 0 9976ec
-16 0 0 cecfa7
-15 0 0 ffffff
-14 0 0 cecfa7
-12 0 0 ffe2a8
-11 0 0 29568d
-10 0 0 2b6b98
-9 0 0 2b6b98
-8 0 0 2b6b98
-7 0 0 2b6b98
-6 0 0 2b6b98
-5 0 0 2b6b98
-4 0 0 2b6b98
-3 0 0 2b6b98
-2 0 0 27547e
-1 0 0 27547e
-16 1 0 cecfa7
-15 1 0 ffffff
-14 1 0 ffffff
-11 1 0 1b406d
-10 1 0 1b406d
-9 1 0 1b406d
-8 1 0 1b406d
-7 1 0 1b406d
-6 1 0 1b406d
-5 1 0 2b6b98
-4 1 0 2b6b98
-3 1 0 27547e
-2 1 0 1c204d
-1 1 0 2c3168
-15 2 0 1b406d
-9 2 0 1b406d
-8 2 0 1b406d
-7 2 0 1b406d
-6 2 0 1b406d
-5 2 0 2b6b98
-4 2 0 438dbc
-3 2 0 2c3168
-2 2 0 2c3168
-1 2 0 2c3168
-15 3 0 2b6b98
-14 3 0 1b406d
-7 3 0 1b406d
-6 3 0 2b6b98
-5 3 0 2b6b98
-3 3 0 354e84
-2 3 0 354e84
-1 3 0 354e84
-14 4 0 2b6b98
-13 4 0 1b406d
-8 4 0 1b406d
-7 4 0 2b6b98
-6 4 0 2b6b98
-2 4 0 354e84
-1 4 0 354e84
-14 5 0 2b6b98
-13 5 0 1b406d
-12 5 0 1b406d
-11 5 0 1b406d
-10 5 0 1b406d
-9 5 0 1b406d
-8 5 0 2b6b98
-7 5 0 438dbc
-1 5 0 354e84
-13 6 0 2b6b98
-12 6 0 438dbc
-11 6 0 438dbc
-10 6 0 2b6b98
-9 6 0 2b6b98
-8 6 0 438dbc
0 0 0 27547e
1 0 0 2b6b98
2 0 0 2b6b98
4 0 0 2c3168
5 0 0 1c204d
6 0 0 9976ec
7 0 0 7e5ccd
0 1 0 1c204d
1 1 0 438dbc
4 1 0 6771b9
5 1 0 2c3168
6 1 0 1c204d
7 1 0 9976ec
0 2 0 1c204d
5 2 0 6771b9
6 2 0 2c3168
7 2 0 1c204d
0 3 0 2c3168
6 3 0 6771b9
7 3 0 2c3168
0 4 0 2c3168
0 5 0 2c3168
0 6 0 354e84
