# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-11 -7 0 817d98
-10 -7 0 747671
-9 -7 0 aeadb5
-8 -7 0 8e8aa2
-7 -7 0 817d98
-6 -7 0 aeadb5
-5 -7 0 aeadb5
-4 -7 0 a7ada1
-3 -7 0 bcc2b4
-2 -7 0 bcc2b4
-1 -7 0 bcc2b4
-11 -6 0 817d98
-10 -6 0 aeadb5
-9 -6 0 aeadb5
-8 -6 0 8e8aa2
-7 -6 0 817d98
-6 -6 0 747671
-5 -6 0 aeadb5
-4 -6 0 a7ada1
-3 -6 0 a7ada1
-2 -6 0 bcc2b4
-1 -6 0 bcc2b4
-12 -5 0 6c6883
-11 -5 0 a5adba
-10 -5 0 9ca5b4
-9 -5 0 aeadb5
-8 -5 0 94929f
-7 -5 0 8e8aa2
-6 -5 0 817d98
-5 -5 0 747671
-4 -5 0 959b8f
-3 -5 0 a7ada1
-2 -5 0 a7ada1
-1 -5 0 bcc2b4
-12 -4 0 817d98
-11 -4 0 9ca5b4
-10 -4 0 36324a
-9 -4 0 36324a
-8 -4 0 94929f
-7 -4 0 8e8aa2
-6 -4 0 817d98
-5 -4 0 817d98
-4 -4 0 747671
-3 -4 0 747671
-2 -4 0 a7ada1
-1 -4 0 a7ada1
-12 -3 0 9ca5b4
-11 -3 0 a5adba
-10 -3 0 36324a
-9 -3 0 534e6c
-8 -3 0 aeadb5
-7 -3 0 8e8aa2
-6 -3 0 817d98
-5 -3 0 8e8aa2
-4 -3 0 94929f
-3 -3 0 aeadb5
-2 -3 0 747671
-1 -3 0 747671
-13 -2 0 817d98
-12 -2 0 a5adba
-11 -2 0 a5adba
-10 -2 0 9ca5b4
-9 -2 0 817d98
-8 -2 0 aeadb5
-7 -2 0 8e8aa2
-6 -2 0 817d98
-5 -2 0 94929f
-4 -2 0 94929f
-3 -2 0 aeadb5
-2 -2 0 aeadb5
-1 -2 0 747671
-13 -1 0 6c6883
-12 -1 0 a5adba
-11 -1 0 a5adba
-10 -1 0 817d98
-9 -1 0 a5adba
-8 -1 0 aeadb5
-7 -1 0 8e8aa2
-6 -1 0 8e8aa2
-5 -1 0 94929f
-4 -1 0 aeadb5
-3 -1 0 a7ada1
-2 -1 0 a7ada1
-1 -1 0 a7ada1
0 0 0 d5dbcf
0 1 0 d5dbcf
0 2 0 e1e1d5
0 -10 0 d5dbcf
0 -9 0 d5dbcf
0 -8 0 d5dbcf
1 -8 0 e1e1d5
0 -7 0 bcc2b4
1 -7 0 d5dbcf
0 -6 0 bcc2b4
1 -6 0 d5dbcf
0 -5 0 bcc2b4
1 -5 0 d5dbcf
0 -4 0 bcc2b4
1 -4 0 e1e1d5
0 -3 0 bcc2b4
1 -3 0 e1e1d5
0 -2 0 959b8f
0 -1 0 747671
