# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-8 -3 0 5c0100
-7 -3 0 520100
-6 -3 0 640000
-5 -3 0 640000
-4 -3 0 5c0100
-3 -3 0 520100
-2 -3 0 5c0100
-1 -3 0 5c0100
-13 -2 0 520100
-12 -2 0 520100
-11 -2 0 520100
-10 -2 0 520100
-9 -2 0 520100
-8 -2 0 520100
-7 -2 0 640000
-6 -2 0 640000
-5 -2 0 640000
-4 -2 0 5c0100
-3 -2 0 520100
-2 -2 0 520100
-1 -2 0 520100
-14 -1 0 520100
-13 -1 0 520100
-12 -1 0 5c0100
-11 -1 0 5c0100
-10 -1 0 5c0100
-9 -1 0 6f0100
-8 -1 0 6f0100
-7 -1 0 6f0100
-6 -1 0 640000
-5 -1 0 6f0100
-4 -1 0 640000
-3 -1 0 5c0100
-2 -1 0 aa976c
-1 -1 0 520100
0 0 0 520100
1 0 0 520100
2 0 0 520100
3 0 0 520100
4 0 0 520100
0 1 0 aa976c
1 1 0 aa976c
0 2 0 b9a475
1 2 0 aa976c
0 3 0 c7b489
-14 0 0 520100
-13 0 0 5c0100
-12 0 0 5c0100
-11 0 0 6f0100
-10 0 0 6f0100
-9 0 0 6f0100
-8 0 0 780001
-7 0 0 6f0100
-6 0 0 6f0100
-5 0 0 6f0100
-4 0 0 5c0100
-3 0 0 520100
-2 0 0 aa976c
-1 0 0 aa976c
-14 1 0 520100
-13 1 0 5c0100
-12 1 0 6f0100
-11 1 0 6f0100
-10 1 0 780001
-9 1 0 780001
-8 1 0 6f0100
-7 1 0 6f0100
-6 1 0 6f0100
-5 1 0 5c0100
-4 1 0 520100
-3 1 0 aa976c
-2 1 0 aa976c
-1 1 0 b9a475
-13 2 0 520100
-12 2 0 5c0100
-11 2 0 5c0100
-10 2 0 5c0100
-9 2 0 780001
-8 2 0 6f0100
-7 2 0 6f0100
-6 2 0 5c0100
-5 2 0 5c0100
-4 2 0 520100
-3 2 0 aa976c
-2 2 0 b9a475
-1 2 0 b9a475
-12 3 0 520100
-11 3 0 520100
-10 3 0 520100
-9 3 0 5c0100
-8 3 0 5c0100
-7 3 0 5c0100
-6 3 0 520100
-5 3 0 520100
-4 3 0 aa976c
-3 3 0 b9a475
-2 3 0 b9a475
-1 3 0 c7b489
-13 4 0 520100
-12 4 0 520100
-11 4 0 520100
-10 4 0 aa976c
-9 4 0 aa976c
-8 4 0 aa976c
-7 4 0 b9a475
-6 4 0 aa976c
-5 4 0 b9a475
-4 4 0 b9a475
-3 4 0 b9a475
-2 4 0 c7b489
-1 4 0 c7b489
-13 5 0 640000
-12 5 0 640000
-11 5 0 640000
-10 5 0 520100
-9 5 0 aa976c
-8 5 0 b9a475
-7 5 0 b9a475
-6 5 0 b9a475
-5 5 0 b9a475
-4 5 0 c7b489
-3 5 0 640000
-2 5 0 640000
-12 6 0 640000
-11 6 0 520100
-10 6 0 520100
-4 6 0 640000
-3 6 0 6f0100
-2 6 0 6f0100
-1 6 0 640000
-3 7 0 780001
-2 7 0 6f0100
-1 7 0 640000
