# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
5 -6 0 6f1717
6 -6 0 c72222
7 -6 0 0b0b0b
0 -5 0 0b0b0b
1 -5 0 4f567c
2 -5 0 4f567c
3 -5 0 0b0b0b
4 -5 0 0b0b0b
5 -5 0 6f1717
6 -5 0 c72222
7 -5 0 0b0b0b
0 -4 0 979aaf
1 -4 0 323857
2 -4 0 0b0b0b
3 -4 0 979aaf
4 -4 0 bfc2ce
5 -4 0 0b0b0b
6 -4 0 c72222
7 -4 0 0b0b0b
0 -3 0 4f567c
1 -3 0 323857
2 -3 0 0b0b0b
3 -3 0 bfc2ce
4 -3 0 bfc2ce
5 -3 0 0b0b0b
6 -3 0 c72222
7 -3 0 0b0b0b
0 -2 0 979aaf
1 -2 0 c72222
2 -2 0 bfc2ce
3 -2 0 4f567c
4 -2 0 0b0b0b
5 -2 0 c72222
6 -2 0 0b0b0b
0 -1 0 323857
1 -1 0 323857
2 -1 0 0b0b0b
3 -1 0 0b0b0b
4 -1 0 c72222
5 -1 0 0b0b0b
0 0 0 979aaf
1 0 0 979aaf
2 0 0 979aaf
3 0 0 4f567c
4 0 0 0b0b0b
0 1 0 f6eeee
1 1 0 bfc2ce
2 1 0 bfc2ce
3 1 0 979aaf
4 1 0 4f567c
5 1 0 0b0b0b
0 2 0 1a1d32
1 2 0 1a1d32
2 2 0 1a1d32
3 2 0 979aaf
4 2 0 979aaf
5 2 0 0b0b0b
0 3 0 1a1d32
1 3 0 1a1d32
2 3 0 1a1d32
3 3 0 4f567c
4 3 0 979aaf
5 3 0 0b0b0b
0 4 0 bfc2ce
1 4 0 979aaf
2 4 0 4f567c
3 4 0 4f567c
4 4 0 979aaf
5 4 0 0b0b0b
0 5 0 bfc2ce
1 5 0 979aaf
2 5 0 4f567c
3 5 0 4f567c
4 5 0 979aaf
5 5 0 0b0b0b
0 6 0 bfc2ce
1 6 0 979aaf
2 6 0 4f567c
3 6 0 4f567c
4 6 0 979aaf
5 6 0 0b0b0b
0 7 0 bfc2ce
1 7 0 979aaf
2 7 0 4f567c
3 7 0 4f567c
4 7 0 979aaf
5 7 0 0b0b0b
0 8 0 979aaf
1 8 0 4f567c
2 8 0 4f567c
3 8 0 979aaf
4 8 0 0b0b0b
5 8 0 0b0b0b
6 8 0 0b0b0b
0 9 0 0b0b0b
1 9 0 0b0b0b
2 9 0 0b0b0b
3 9 0 0b0b0b
4 9 0 0b0b0b
5 9 0 962727
6 9 0 c72222
7 9 0 0b0b0b
4 10 0 0b0b0b
5 10 0 c72222
6 10 0 c72222
7 10 0 0b0b0b
5 11 0 0b0b0b
6 11 0 0b0b0b
7 11 0 0b0b0b
